date,Control,Treatment,weln_8,weln_50,weln_75,wmln_8,wmln_50,wmln_75,eeln_8,eeln_50,eeln_75,emln_8,emln_50,emln_75,welt_8,welt_50,welt_75,wmlt_8,wmlt_50,wmlt_75,eelt_8,eelt_50,eelt_75,emlt_8,emlt_50,emlt_75
10/6/94,0.522855009,0.527172098,0.533466676,0.616111788,0.768920019,0.523040011,0.539049449,0.539155486,0.578179618,0.960919335,1.180866356,0.523194555,0.529570355,0.543232298,0.526909259,0.527006273,0.53762922,0.526909259,0.526910387,0.526910387,0.52781622,1.066865669,1.492739043,0.526909259,0.535071907,0.549894624
10/7/94,0.322976189,0.327205288,0.331350911,0.39194018,0.498959299,0.323199545,0.336359501,0.336384318,0.366233933,0.630514867,0.794745841,0.323389059,0.33131707,0.340841286,0.327030439,0.327036079,0.335450284,0.327030439,0.327031567,0.327032695,0.327649744,0.670100773,0.981023633,0.327030439,0.3361102,0.345869053
10/8/94,0.338802881,0.342922558,0.343932173,0.384280648,0.463661152,0.339049926,0.350354222,0.350297819,0.371635087,0.553886831,0.678966202,0.339183037,0.347521662,0.353337943,0.342718379,0.342722891,0.347766451,0.342718379,0.342718379,0.342719507,0.342798472,0.558113675,0.787743968,0.342718379,0.35183311,0.357834393
10/9/94,0.268464911,0.272463887,0.271621225,0.303860072,0.362756122,0.268719853,0.278644531,0.278566695,0.293947803,0.418933545,0.513986196,0.268845068,0.276978385,0.279801921,0.272247299,0.272251811,0.275250196,0.272247299,0.272248427,0.272248427,0.272324007,0.403628017,0.573387617,0.272247299,0.280852146,0.283861812
10/10/94,0.256894393,0.260754616,0.258825633,0.284269042,0.330809442,0.257135798,0.266534799,0.266462604,0.276995306,0.372278082,0.445859226,0.2572565,0.265055912,0.266250528,0.260551565,0.260556078,0.262339542,0.260551565,0.260551565,0.260552694,0.260623761,0.352450159,0.481789087,0.260551565,0.26876836,0.269962976
10/11/94,0.245815708,0.249543949,0.247129899,0.265200304,0.295749316,0.246043577,0.254144181,0.254077625,0.260825684,0.320961472,0.372634549,0.246156383,0.25361512,0.254047167,0.249351051,0.249355563,0.250432861,0.249351051,0.249352179,0.249352179,0.249419862,0.29517062,0.385679443,0.249351051,0.256978997,0.257412173
10/12/94,0.235149894,0.238750664,0.23602527,0.250678778,0.273745363,0.235365354,0.243110619,0.243048576,0.246006351,0.287116267,0.325653077,0.235474776,0.24260412,0.24301699,0.238569046,0.238573559,0.239322591,0.238569046,0.238570175,0.238570175,0.238634474,0.264329441,0.327988163,0.238569046,0.245856319,0.246269189
10/13/94,0.224986068,0.228463879,0.225447444,0.236884852,0.253565485,0.225190246,0.232594837,0.232536178,0.233171276,0.26502771,0.292069582,0.225296284,0.232110899,0.23250572,0.228292413,0.228295798,0.228610527,0.228292413,0.228292413,0.228293542,0.228355585,0.244965151,0.291788694,0.228292413,0.235253676,0.235649625
10/14/94,0.361219703,0.36745675,0.363316768,0.38524514,0.420431609,0.360142405,0.370992093,0.371050752,0.392573022,0.440414077,0.484481768,0.360293565,0.366862263,0.367785016,0.367289798,0.367295438,0.367444342,0.367289798,0.367290926,0.367290926,0.367382298,0.400911647,0.457691454,0.367289798,0.373965661,0.374883902
10/15/94,0.235153279,0.239900158,0.235541332,0.248201557,0.262117314,0.235337153,0.242994429,0.243023758,0.241991583,0.274445889,0.293866582,0.2354838,0.241939692,0.242535308,0.23974787,0.23975351,0.239895646,0.23974787,0.23974787,0.239748998,0.239835859,0.255632093,0.283823458,0.23974787,0.246307543,0.246903159
10/16/94,0.226868801,0.231515283,0.22729972,0.238230628,0.249099493,0.227102309,0.234434704,0.234462906,0.23431513,0.263512725,0.277931597,0.227245573,0.233426218,0.233995888,0.230908386,0.230912898,0.231050522,0.230908386,0.230908386,0.230909514,0.230991863,0.247525848,0.267797099,0.230908386,0.237181532,0.237752331
10/17/94,0.216697077,0.221150661,0.217071594,0.227510667,0.237050677,0.216884336,0.223930203,0.223957276,0.222012499,0.246986635,0.258672216,0.217021959,0.222967967,0.22351282,0.221008525,0.221014166,0.221146149,0.221008525,0.221009654,0.221009654,0.221088618,0.23551877,0.249831605,0.221008525,0.227039138,0.227583991
10/18/94,0.207543993,0.211848673,0.20790046,0.217869133,0.226476236,0.207721098,0.214469158,0.214495103,0.212411575,0.234646779,0.244484597,0.207855338,0.213549788,0.214070952,0.211714433,0.211718946,0.211846416,0.211714433,0.211715561,0.211715561,0.211791141,0.2256708,0.237715105,0.211714433,0.217485592,0.218006756
10/19/94,0.198848901,0.203010317,0.199188447,0.208708152,0.217005038,0.199016982,0.205471745,0.205497691,0.203419803,0.224612679,0.233857137,0.199145581,0.204595242,0.205092717,0.202882846,0.202887358,0.203009189,0.202882846,0.202883974,0.202883974,0.20295617,0.216302256,0.226538279,0.202882846,0.208400191,0.208897666
10/20/94,0.190584728,0.194607393,0.190908482,0.200000651,0.207999729,0.190743785,0.196919917,0.196943606,0.194898432,0.215305051,0.224143406,0.190869,0.196082896,0.196558938,0.19448669,0.194491202,0.194608521,0.19448669,0.194487818,0.194487818,0.19455663,0.207390577,0.217185528,0.19448669,0.19976263,0.200237544
10/21/94,0.182592418,0.186480843,0.182900379,0.191586446,0.199298997,0.182743578,0.188653488,0.18867605,0.186727889,0.206399011,0.214849314,0.182864281,0.187853693,0.18830943,0.186368037,0.18637255,0.186484228,0.186368037,0.186368037,0.186369165,0.186434593,0.198778961,0.208153146,0.186368037,0.191412725,0.191867333
10/22/94,0.174891148,0.178650974,0.175184443,0.183483586,0.190919762,0.175034411,0.18068938,0.180711941,0.178856281,0.197821238,0.205901536,0.17515173,0.179926811,0.180362242,0.178543808,0.17854832,0.178655486,0.178543808,0.178544936,0.178544936,0.17860698,0.190482075,0.19945467,0.178543808,0.183368524,0.183803955
10/23/94,0.16750235,0.171139218,0.167782109,0.175712376,0.182883458,0.167638845,0.173051281,0.173071586,0.171303915,0.189590907,0.197319251,0.167751651,0.172322553,0.172738808,0.171037692,0.171041076,0.171144858,0.171037692,0.171037692,0.17103882,0.17109748,0.182522478,0.191111533,0.171037692,0.175652589,0.176067715
10/24/94,0.160448586,0.16396588,0.160714809,0.168294249,0.175210389,0.160578313,0.165758368,0.165778673,0.164094479,0.181729452,0.189120505,0.160687735,0.165063483,0.16546056,0.163869995,0.163873379,0.163973776,0.163869995,0.163871123,0.163871123,0.163927526,0.174920477,0.183206083,0.163869995,0.168284096,0.168682302
10/25/94,0.153712936,0.157115167,0.15396675,0.161210027,0.167881378,0.153835895,0.158793721,0.158814026,0.157208796,0.174217695,0.18128838,0.153941932,0.158130422,0.158511706,0.157023794,0.157028306,0.157123063,0.157023794,0.157024922,0.157024922,0.157079069,0.167658022,0.175531886,0.157023794,0.161247253,0.16162741
10/26/94,0.147279606,0.150570159,0.147521011,0.154446175,0.160881762,0.147395796,0.152143804,0.152161853,0.150632202,0.167038717,0.173803697,0.147499578,0.151509833,0.151874197,0.150485554,0.150488938,0.150580311,0.150485554,0.150485554,0.150485554,0.150537445,0.160719321,0.168260407,0.150485554,0.15452514,0.154889503
10/27/94,0.141140699,0.144324087,0.141370824,0.147990284,0.154200258,0.141251249,0.145796206,0.145814255,0.144355672,0.16018462,0.166656305,0.141350519,0.145191565,0.145539008,0.144242866,0.144246251,0.144335367,0.144242866,0.144243994,0.144243994,0.144293629,0.154094221,0.161317193,0.144242866,0.148109858,0.148457301
10/28/94,0.135272528,0.138352133,0.135491371,0.14182092,0.147813178,0.135376309,0.139729495,0.139746416,0.138355518,0.153628331,0.159822513,0.135473322,0.139151928,0.139484706,0.138276553,0.138278809,0.138364542,0.138276553,0.138276553,0.138276553,0.138323932,0.14776016,0.154678556,0.138276553,0.141975464,0.142308242
10/29/94,0.129666066,0.13264753,0.129874757,0.135927931,0.14171037,0.129765335,0.13393352,0.13395044,0.132622713,0.147361954,0.153289913,0.129858964,0.133381898,0.133700011,0.132575334,0.132577591,0.132658811,0.132575334,0.132575334,0.132575334,0.132620457,0.141705858,0.148334343,0.132575334,0.136115189,0.13643443
10/30/94,0.124313418,0.127197869,0.124511957,0.130301164,0.135882808,0.124407047,0.128399254,0.128415047,0.127149362,0.141375336,0.147048353,0.124497292,0.127872449,0.128177026,0.127130185,0.127132442,0.127211406,0.127130185,0.127130185,0.127130185,0.127173052,0.135923419,0.142273272,0.127130185,0.13051888,0.130823456
10/31/94,0.119204431,0.121996381,0.119392817,0.124931595,0.130318085,0.119293548,0.123116545,0.123132338,0.121925313,0.135656068,0.141087681,0.119380408,0.122614558,0.122905598,0.121932082,0.121934338,0.122009918,0.121932082,0.121932082,0.121932082,0.121972692,0.130425251,0.136511138,0.121932082,0.125176384,0.125467424
11/1/94,1.141779052,1.144977104,1.152003795,1.213301485,1.334172062,1.144788718,1.156711192,1.15682851,1.254819759,1.52839253,1.655429086,1.145028995,1.148176285,1.149410383,1.147154262,1.147203896,1.150727958,1.147154262,1.147154262,1.14715539,1.147483655,1.538856421,1.747398747,1.147154262,1.151394642,1.152889322
11/2/94,0.303132473,0.307412335,0.313041358,0.389027527,0.513459392,0.303191132,0.320345551,0.32057906,0.340068565,0.70553316,0.872797489,0.303481044,0.30947443,0.318996391,0.307378493,0.307590569,0.317506222,0.307378493,0.307378493,0.307378493,0.308719758,0.748546115,1.035833847,0.307378493,0.314551831,0.325841463
11/3/94,0.293708654,0.29817239,0.300044971,0.368372736,0.457248127,0.293777465,0.310264073,0.310567521,0.333177242,0.59362277,0.733824922,0.294017742,0.301758495,0.312730013,0.298109219,0.298381081,0.304416206,0.298109219,0.298109219,0.298109219,0.299705424,0.608250333,0.840135619,0.298109219,0.306584339,0.319604415
11/4/94,0.317685584,0.321000955,0.322320786,0.380919027,0.455410516,0.318408671,0.335282203,0.335574371,0.352597935,0.548651501,0.668117642,0.318589161,0.32746023,0.338824314,0.320193263,0.320415491,0.32404559,0.320193263,0.320193263,0.320193263,0.32206246,0.569279219,0.773659002,0.320193263,0.329699431,0.343123353
11/5/94,3.843918747,3.84722058,3.857855937,4.173835893,4.940239208,3.843888289,3.902250766,3.902670404,4.006027838,6.342193054,7.145896825,3.844466984,3.854548463,3.886293219,3.847151769,3.847671805,3.861953053,3.847151769,3.84715064,3.84715064,3.85089693,6.302017172,7.621974541,3.847151769,3.867122955,3.90455765
11/6/94,2.798168118,2.803253416,2.829670341,3.730440352,5.586506315,2.797484513,2.917576728,2.918048257,3.174518499,10.24667287,11.92260784,2.800242622,2.82515133,2.90509812,2.803727201,2.804842853,2.840080085,2.803727201,2.803715921,2.803717049,2.813015653,7.589975971,10.02017294,2.803727201,2.831788839,2.924030363
11/7/94,1.485124633,1.513133253,1.513775119,2.552820555,4.409615245,1.484479383,1.633056258,1.63349169,2.029536883,8.558884232,10.19358407,1.504935635,1.542914055,1.679038269,1.512727151,1.514124818,1.543621349,1.512727151,1.51272151,1.512722638,1.525628781,5.551635702,7.756208124,1.512727151,1.536087032,1.689331823
11/8/94,1.505154479,1.520337048,1.522104719,2.314496297,3.740933572,1.503956479,1.659896206,1.660130843,2.023382183,6.287468573,7.540145017,1.538387148,1.575269092,1.708304676,1.519927562,1.52119099,1.53932231,1.519927562,1.519927562,1.51992869,1.533054805,4.216008442,5.829863979,1.519927562,1.539197095,1.68289962
11/9/94,1.260766896,1.274814636,1.272278755,1.870642764,2.792195037,1.260922568,1.395323105,1.395566766,1.696748822,4.47497057,5.357300172,1.291673503,1.322181905,1.433553082,1.274373564,1.275368513,1.2867247,1.274373564,1.274379204,1.274380332,1.284740442,3.062523504,4.190039357,1.274373564,1.291261761,1.409522005
11/10/94,1.210961887,1.218641725,1.217743788,1.662259494,2.267949129,1.210267002,1.323806312,1.323899941,1.555349796,3.398390043,4.011239479,1.229610987,1.25561617,1.342088792,1.218417241,1.219125663,1.226288848,1.218417241,1.218410472,1.218412728,1.227683131,2.401307337,3.198470612,1.218417241,1.233885209,1.325183674
11/11/94,1.359858004,1.362278822,1.362890231,1.686808351,2.107932589,1.359828674,1.452213462,1.452267609,1.624316044,2.859303368,3.296097498,1.367444212,1.390658574,1.456359085,1.362413062,1.362913921,1.366909512,1.362413062,1.362416446,1.362418702,1.368574529,2.140170308,2.714893549,1.362413062,1.376978581,1.445203693
11/12/94,1.16504192,1.165746958,1.167872224,1.409473498,1.715920213,1.16541982,1.239075416,1.239044959,1.369020113,2.189444,2.515432111,1.166075224,1.18689584,1.23565852,1.164914449,1.165282197,1.167571032,1.164914449,1.164906553,1.164908809,1.16957334,1.68050926,2.107477981,1.164914449,1.178855023,1.229201501
11/13/94,1.137320956,1.135069347,1.138966797,1.317660637,1.530808836,1.137071655,1.19432412,1.194233875,1.2897558,1.837950436,2.076334481,1.136549363,1.152959262,1.188161524,1.13409019,1.134306778,1.135830788,1.13409019,1.13409019,1.134092447,1.137033301,1.472913376,1.788642903,1.13409019,1.147459966,1.18317888
11/14/94,1.090154482,1.08657853,1.091722486,1.221539713,1.378800399,1.089855546,1.134859528,1.134688063,1.207622828,1.584157083,1.763698097,1.089054623,1.104262009,1.127268807,1.086550328,1.08670036,1.087818268,1.086550328,1.086550328,1.086551456,1.087436984,1.311542036,1.546464062,1.086550328,1.099579429,1.12282312
11/15/94,1.051120198,1.047144912,1.051133734,1.147681066,1.250599684,1.050085766,1.083995271,1.083852007,1.138402767,1.382959559,1.513099411,1.049540913,1.062452695,1.077996244,1.047002776,1.046938476,1.047641258,1.047002776,1.047002776,1.047003904,1.047906353,1.194977267,1.365314434,1.047002776,1.059612238,1.076341379
11/16/94,1.008295629,1.005611973,1.008356544,1.083170658,1.154424613,1.008081297,1.03604141,1.035891378,1.076979861,1.227762095,1.322780905,1.007890655,1.020512526,1.030395466,1.006116216,1.006147801,1.006402743,1.006116216,1.006117344,1.006118472,1.006505397,1.098751433,1.230680388,1.006116216,1.01842223,1.028854535
11/17/94,0.976143643,0.97334154,0.975850347,1.037903838,1.088308975,0.975616838,0.998624764,0.998490525,1.026697683,1.137833096,1.212975476,0.975199456,0.987206534,0.994158772,0.973076446,0.973137361,0.973362973,0.973076446,0.973077574,0.973078702,0.97338779,1.033285558,1.136224481,0.973076446,0.985082396,0.992028994
11/18/94,0.949927512,0.947552944,0.949987299,1.001115523,1.040361883,0.949564276,0.967723798,0.967551204,0.990351567,1.066809266,1.126452091,0.9494808,0.961091929,0.965848961,0.947642061,0.947640933,0.947938741,0.947642061,0.947643189,0.947644317,0.947785325,0.988512828,1.070112228,0.947642061,0.959284775,0.964280956
11/19/94,0.932269978,0.929258056,0.932151531,0.973700263,1.003889424,0.931346096,0.947475108,0.947354405,0.964605838,1.023726371,1.072734969,0.931290821,0.942768839,0.943300155,0.929104639,0.929102383,0.929499461,0.929104639,0.929098999,0.929100127,0.929088846,0.960320335,1.027331653,0.929104639,0.940343508,0.94127867
11/20/94,0.8999093,0.897979188,0.900302993,0.937416191,0.957215912,0.899507711,0.913786703,0.913634415,0.925060542,0.972261986,1.011411333,0.899452436,0.910632645,0.911862231,0.898496968,0.89849584,0.898958345,0.898496968,0.898502608,0.898503737,0.898493584,0.925370758,0.97925709,0.898496968,0.909234978,0.910206238
11/21/94,0.884053279,0.88262741,0.884606029,0.919834236,0.936131329,0.883704708,0.895747884,0.895707274,0.905640977,0.937855006,0.974447039,0.883659586,0.894324272,0.894095275,0.88270299,0.882701862,0.883170007,0.88270299,0.88270299,0.882704118,0.88270299,0.901535964,0.949363482,0.88270299,0.893075508,0.893153345
11/22/94,0.840585716,0.838136696,0.841149746,0.877292811,0.895338398,0.840058911,0.851665528,0.851674552,0.859963543,0.893869663,0.932667055,0.840027326,0.850423533,0.851499703,0.838671397,0.83854731,0.838753745,0.838671397,0.838665756,0.838666884,0.838701854,0.857708549,0.904169985,0.838671397,0.848749491,0.849523341
11/23/94,0.830137617,0.828139822,0.830879881,0.877947086,0.923976475,0.829614197,0.841547951,0.841661886,0.849109342,0.98761038,1.030478943,0.828957666,0.839201585,0.839413661,0.828607967,0.828607967,0.828790713,0.828607967,0.828622632,0.82862376,0.828642937,0.869288092,0.912440927,0.828607967,0.838540542,0.838295752
11/24/94,0.835858013,0.836718724,0.836268627,0.941703949,1.081329663,0.835212763,0.850368258,0.85047204,0.858361696,1.392772559,1.4541808,0.834496444,0.845903394,0.847258195,0.836653296,0.836653296,0.836846194,0.836653296,0.836663449,0.836664577,0.836901469,0.957757381,1.003177617,0.836653296,0.846596023,0.84798241
11/25/94,0.803372121,0.804347894,0.80327962,0.906941631,1.040135142,0.802888183,0.819989583,0.820100133,0.822775893,1.345278948,1.396543666,0.803565019,0.815138922,0.816516284,0.804400912,0.804400912,0.804575762,0.804400912,0.804395272,0.804395272,0.804405425,0.924124251,0.963672932,0.804400912,0.814344768,0.815701825
11/26/94,0.78213525,0.783472002,0.782317996,0.859991744,0.946903181,0.781793448,0.799041496,0.799177991,0.799091131,1.132748926,1.174975623,0.782956478,0.794038547,0.795445238,0.783525021,0.783526149,0.783698742,0.783525021,0.783518253,0.783519381,0.783565631,0.867091758,0.907498893,0.783525021,0.793379759,0.794796604
11/27/94,0.756330862,0.757405903,0.756284611,0.813530308,0.870709449,0.755862716,0.772017674,0.772173346,0.771339709,0.987700625,1.020808078,0.756533912,0.767047438,0.768305226,0.758151552,0.758090636,0.758242924,0.758151552,0.758150423,0.758150423,0.758245181,0.820778098,0.859094936,0.758151552,0.767850617,0.768398855
11/28/94,0.768642516,0.769079076,0.768416904,0.813590095,0.854995563,0.768402239,0.783407703,0.783566759,0.784431982,0.93427567,0.963561254,0.769258437,0.779555375,0.779482051,0.769137735,0.769136607,0.769287767,0.769137735,0.769129838,0.769129838,0.769223467,0.827202403,0.864439687,0.769137735,0.778719482,0.778696921
11/29/94,0.718336649,0.718677323,0.71931919,0.759747757,0.798000296,0.718256557,0.731780876,0.731957982,0.738359726,0.909682818,0.943488541,0.718691988,0.728803924,0.729187465,0.718606255,0.718605127,0.719058608,0.718606255,0.718605127,0.718606255,0.718641225,0.802597143,0.846345594,0.718606255,0.727989464,0.728713679
11/30/94,0.734344958,0.738153291,0.735762931,0.825893853,0.926004728,0.734452124,0.754974933,0.755219722,0.758906224,1.321907786,1.389162765,0.734747676,0.746779572,0.747808363,0.737961521,0.738023564,0.73817134,0.737961521,0.737961521,0.737961521,0.738059662,1.013585106,1.082491566,0.737961521,0.747226284,0.748340808
12/1/94,1.817357688,1.825338718,1.825580123,2.190359985,2.753799234,1.817233602,1.869097321,1.86948763,1.899955421,4.04203328,4.393376811,1.818594043,1.839410147,1.849502906,1.825374816,1.825437987,1.831351281,1.825374816,1.82538384,1.82538384,1.826172355,2.950228445,3.301826918,1.825374816,1.838004583,1.846461654
12/2/94,1.227372914,1.240599426,1.245829116,1.759648359,2.586303653,1.227244316,1.299913986,1.300424998,1.401266856,4.285519543,4.817954044,1.232698489,1.259207916,1.285474809,1.240659213,1.240929948,1.255475163,1.240659213,1.240668238,1.240669366,1.242725821,2.806801167,3.337738731,1.240659213,1.25515705,1.279485935
12/3/94,1.806458366,1.842622864,1.819823629,2.469305708,3.509930429,1.805814243,1.898362599,1.898901812,2.099683081,5.79512535,6.513202545,1.829029732,1.864207177,1.911158192,1.842472832,1.842847348,1.854079448,1.842472832,1.842459295,1.842459295,1.846149182,3.752536805,4.490165548,1.842472832,1.858326597,1.903305761
12/4/94,1.544215837,1.585177978,1.553568589,2.234293437,3.278582099,1.543915773,1.644895255,1.645442365,1.897045025,5.555050342,6.340066659,1.593619256,1.628892586,1.689646551,1.585580695,1.585924754,1.594191183,1.585580695,1.585575055,1.585575055,1.589757904,3.447694192,4.276285238,1.585580695,1.601221257,1.661130305
12/5/94,1.31213314,1.326846436,1.318656715,1.820198145,2.522338098,1.312350856,1.404002404,1.404525824,1.606016643,3.948473053,4.531037443,1.345013853,1.369601064,1.430138442,1.326421157,1.326829515,1.332378445,1.326421157,1.326444846,1.326445974,1.330105403,2.500803419,3.130142847,1.326421157,1.339428825,1.399621016
12/6/94,1.167388286,1.175374956,1.171589184,1.520058417,1.998182435,1.167458226,1.244985326,1.245602375,1.413083292,2.959895925,3.350816338,1.188084816,1.208278231,1.259794507,1.175449408,1.175608465,1.179255485,1.175449408,1.175441512,1.175441512,1.178650845,1.937241212,2.391437934,1.175449408,1.186832669,1.238230499
12/7/94,1.069064259,1.074355992,1.072271336,1.321401287,1.647237109,1.068904075,1.133573539,1.134368821,1.26587137,2.293743365,2.572701497,1.081521434,1.098532589,1.139604151,1.074175502,1.074453005,1.077034008,1.074175502,1.074175502,1.07417663,1.076775682,1.575106652,1.904899711,1.074175502,1.084451007,1.125562052
12/8/94,1.001985257,1.005100961,1.003745032,1.179492378,1.40541812,1.001853274,1.054043003,1.054776242,1.160478915,1.844897034,2.044508504,1.009512806,1.023023589,1.054146784,1.004970106,1.00503779,1.006619331,1.004970106,1.004966722,1.004966722,1.007069427,1.334743989,1.570988102,1.004970106,1.014520268,1.045654743
12/9/94,0.947228063,0.948985581,0.947504437,1.07420032,1.233661853,0.946545586,0.988583896,0.989258476,1.072991038,1.535374097,1.680964996,0.951595914,0.963651498,0.986979794,0.948994606,0.949010399,0.949408604,0.948994606,0.949000246,0.949000246,0.950235472,1.171146985,1.343098406,0.948994606,0.95810708,0.981477114
12/10/94,0.906281715,0.908819852,0.906933734,0.998166772,1.107607837,0.906347143,0.938317511,0.938898462,1.001544186,1.319494864,1.427811253,0.908191522,0.918304586,0.934262133,0.908881895,0.908871742,0.909186471,0.908881895,0.908885279,0.908885279,0.909021775,1.058987293,1.188481894,0.908881895,0.917571347,0.933584168
12/11/94,0.867577952,0.869561083,0.867908474,0.935517664,1.015596438,0.867528318,0.893436488,0.893977957,0.938900718,1.156001642,1.235991298,0.868163416,0.877883915,0.889632667,0.869479863,0.869483247,0.869702091,0.869479863,0.869479863,0.869480991,0.869826177,0.971254628,1.069765913,0.869479863,0.877827512,0.889263791
12/12/94,0.829302853,0.831587175,0.82926337,0.880672481,0.933007729,0.829122363,0.849936211,0.850499113,0.88590217,1.018973852,1.081258595,0.830332772,0.838655604,0.845791716,0.831387509,0.831451808,0.83148565,0.831387509,0.831392021,0.831392021,0.831792482,0.899241488,0.97446396,0.831387509,0.839335824,0.846605048
12/13/94,0.795177888,0.797103488,0.7954035,0.837730594,0.876628383,0.795496001,0.812978686,0.813445703,0.837130466,0.938001654,0.988609842,0.795341457,0.802450495,0.807453445,0.797082055,0.797085439,0.797179068,0.797082055,0.797080927,0.797080927,0.797138458,0.845455554,0.909026287,0.797082055,0.804856649,0.809821244
12/14/94,0.767216647,0.76823867,0.767234696,0.803046112,0.836578844,0.767144451,0.781778783,0.782224367,0.799381042,0.879446279,0.922714175,0.766519506,0.774179038,0.777309407,0.768307482,0.76827364,0.768427057,0.768307482,0.768301842,0.768301842,0.768363885,0.810750766,0.865883605,0.768307482,0.775778628,0.778802959
12/15/94,0.745886147,0.746139961,0.745845537,0.77634153,0.802999861,0.745806055,0.758348962,0.758793418,0.769391548,0.837265833,0.874351957,0.744381315,0.751762216,0.752686097,0.746160266,0.746196364,0.746232462,0.746160266,0.74615801,0.746159138,0.746215541,0.784093564,0.831441656,0.746160266,0.75328961,0.754268767
12/16/94,1.062629801,1.05998337,1.063933839,1.114998891,1.15696839,1.062458336,1.07406608,1.074811728,1.08345493,1.242660393,1.315014207,1.057393343,1.064574578,1.066758503,1.059773551,1.059950657,1.060352246,1.059773551,1.059774679,1.059774679,1.060098433,1.167346548,1.257907262,1.059773551,1.066714509,1.068764195
12/17/94,0.789415754,0.791146199,0.791362787,0.876181671,0.938387451,0.789508255,0.806619808,0.807952048,0.806604015,1.219962684,1.310989286,0.782936173,0.790387014,0.792303589,0.790077926,0.790264056,0.792293437,0.790077926,0.789959479,0.789959479,0.790722048,1.034815208,1.142053171,0.790077926,0.797098975,0.798396245
12/18/94,0.785437084,0.796961352,0.786595602,0.87276816,0.944688798,0.785257722,0.806052393,0.806911976,0.802200066,1.272343055,1.352834698,0.781371553,0.788851724,0.79148913,0.796203295,0.796338663,0.797867185,0.796203295,0.796161557,0.796161557,0.797295258,1.055653873,1.15226212,0.796203295,0.803367609,0.806342305
12/19/94,0.803146509,0.850578077,0.804036549,0.947483004,1.187502737,0.803015654,0.8355399,0.836312622,0.840064552,1.732102244,1.87079054,0.808780044,0.820958587,0.825792328,0.84943084,0.849492883,0.850888294,0.84943084,0.849551542,0.849551542,0.850807074,1.319524194,1.484610238,0.84943084,0.857506626,0.862094449
12/20/94,0.955069213,1.077805602,0.958210862,1.268761462,1.835257755,0.952846933,1.00207099,1.002853864,1.054276511,2.864803792,3.225443672,0.96609375,0.981419583,0.987847273,1.075695,1.075893539,1.080683284,1.075695,1.075396064,1.075396064,1.07758563,2.031734345,2.436869451,1.075695,1.085415499,1.093249881
12/21/94,1.274432223,1.479185394,1.284922059,1.809954226,2.681832345,1.272046375,1.342658462,1.343187523,1.4721666,4.159352721,4.858473984,1.28638741,1.305901732,1.324572265,1.476978907,1.477239489,1.488227928,1.476978907,1.477316197,1.477316197,1.480059641,2.878268325,3.624136423,1.476978907,1.48819183,1.506502512
12/22/94,1.599415232,1.839775639,1.619923375,2.315592772,3.322721987,1.598704553,1.693663576,1.694509621,1.926682563,5.103961427,6.07713827,1.615055793,1.637690331,1.670540587,1.838107237,1.838452423,1.856185538,1.838107237,1.838136566,1.838137694,1.843291804,3.474773289,4.486526424,1.838107237,1.849828916,1.882909296
12/23/94,1.777375833,1.974453678,1.800954557,2.570850349,3.560838681,1.776212802,1.8905677,1.891758932,2.209106098,5.372697073,6.437422811,1.792846057,1.81939835,1.864379771,1.973902057,1.974436757,1.995763873,1.973902057,1.973966356,1.973967484,1.980674933,3.643918096,4.742132571,1.973902057,1.985788432,2.030360367
12/24/94,1.490416366,1.595956598,1.508699974,2.087228163,2.755674071,1.490388164,1.590180927,1.591468044,1.954969814,4.076233824,4.86977264,1.506116715,1.529513822,1.57716649,1.596521756,1.597139933,1.614206364,1.596521756,1.596562366,1.596563494,1.604950626,2.75769894,3.587465426,1.596521756,1.60656488,1.6533151
12/25/94,1.366903871,1.407300853,1.38212141,1.799706922,2.259126566,1.368938893,1.448845073,1.450159264,1.756816926,3.173890169,3.756270686,1.379046317,1.397106569,1.439351314,1.407394482,1.407944976,1.419938517,1.407394482,1.407323414,1.407323414,1.415378896,2.207468154,2.8291943,1.407394482,1.416405431,1.45824069
12/26/94,1.588459506,1.65093602,1.599831486,1.943728689,2.317743984,1.590459558,1.656787271,1.658447777,1.92067,3.013500242,3.48308484,1.596253278,1.610558215,1.643699511,1.650271593,1.650766811,1.659660442,1.650271593,1.650031316,1.650032444,1.657213678,2.242589196,2.755378519,1.650271593,1.659193425,1.693160461
12/27/94,1.697149283,1.794026009,1.705248759,2.070171885,2.512102076,1.69545832,1.759981136,1.761735271,1.975289571,3.21211225,3.673029958,1.69972239,1.715787102,1.743862277,1.793262312,1.793658261,1.802727869,1.793262312,1.793436033,1.793436033,1.799344815,2.439040968,2.950965069,1.793262312,1.803045982,1.831166279
12/28/94,1.412727953,1.482865128,1.420132544,1.722812664,2.088932663,1.411620198,1.472250076,1.473387162,1.634545298,2.650195883,3.030918627,1.417737671,1.433818176,1.458133525,1.482553783,1.483036593,1.490849541,1.482553783,1.482682382,1.482682382,1.487480024,2.031113911,2.455242176,1.482553783,1.492251721,1.516590759
12/29/94,1.257529361,1.298309884,1.262662038,1.489112328,1.741960367,1.257007069,1.309243048,1.310923859,1.432145262,2.145545517,2.44030214,1.261532849,1.275033479,1.293038456,1.29800982,1.298344854,1.303363596,1.29800982,1.298030125,1.298030125,1.302118217,1.683928412,2.00986012,1.29800982,1.306607898,1.32506974
