Date,Control,Treatment,NewFireModel_Treatment,NewFireModel_Control,OldFireModel_Extreme_Control,OldFireModel_Moderate_Control,OldFireModel_Extreme_Treatment,OldFireModel_Moderate_Treatment,bias_cor
2000-3-11,3.751006026,3.739789719,3.718934133,3.754192798,4.439872089,3.748235509,5.130796863,3.715821813,1.06706579
2000-3-12,5.40668103,5.44608419,5.419598453,5.413716744,7.664827311,5.435110416,6.577313619,5.440951514,1.06706579
2000-3-13,6.756953902,6.932158651,6.933123143,6.791019079,8.647448278,6.875912416,8.155169354,6.99041509,1.06706579
2000-3-14,9.590556663,8.370764316,9.877578173,9.643609358,10.90836508,9.762466346,10.00120009,9.945922859,1.06706579
2000-3-15,9.376394338,9.567218215,9.786865171,9.466878343,12.8913593,9.573808346,11.59062409,9.832006776,1.06706579
2000-3-16,9.798327396,10.13940558,10.31468252,9.928214562,13.88883908,10.00297114,12.28311799,10.33378848,1.06706579
2000-3-17,8.588989916,8.993618523,9.101308838,8.729598171,12.95592611,8.786485144,10.91540417,9.123401907,1.06706579
2000-3-18,8.245031798,8.66425187,8.679904841,8.372450767,12.52584958,8.404773091,10.92528373,8.685740299,1.06706579
2000-3-19,8.890619812,9.403068461,9.3611125,9.104264357,13.4159504,9.125269976,11.96707487,9.370618667,1.06706579
2000-3-20,7.712749586,8.405904536,8.22756265,8.083599543,12.15109428,8.127120125,10.3650493,8.313243373,1.06706579
2000-3-21,6.112208549,6.52378601,6.511293866,6.304680523,9.556510663,6.365037411,7.492024204,6.630335856,1.06706579
2000-3-22,5.654486637,7.55691928,6.088110917,5.784034257,9.277876284,5.819819727,8.462062782,6.166247169,1.06706579
2000-3-23,6.737400098,7.429829705,7.374853666,6.82704821,10.68008958,6.848466699,10.08257388,7.40719291,1.06706579
2000-3-24,7.474007946,8.038760258,8.08287984,7.574435806,12.02707077,7.605062655,10.53460698,8.101654154,1.06706579
2000-3-25,9.381168291,9.843135095,9.943049688,9.42880291,14.29366849,9.446446908,12.92924973,9.941873121,1.06706579
2000-3-26,11.36010714,11.57814999,11.71671984,11.18063155,16.51198407,11.19906181,14.74752341,11.71180714,1.06706579
2000-3-27,13.14136914,13.63564812,13.77728291,13.17568136,18.81799848,13.20602958,17.24946617,13.76581617,1.06706579
2000-3-28,12.73240314,13.27389258,13.43106979,12.87347503,18.27128048,12.89838599,16.10986314,13.41979708,1.06706579
2000-3-29,12.25430732,12.83517624,12.96980577,12.41578357,17.58681385,12.44777425,15.89307357,12.94480795,1.06706579
2000-3-30,12.09398282,12.69860306,12.82118941,12.27748559,17.30728605,12.31133418,15.69564489,12.78659856,1.06706579
2000-3-31,10.606575,11.189779,11.31386906,12.07365968,15.47551626,12.11977029,13.50213311,11.31032582,1.06706579
2000-4-1,10.44917217,10.95909171,11.08441249,11.59585265,14.85130386,11.61903542,13.23962661,11.07939826,1.06706579
2000-4-2,11.25127748,11.66035967,11.78065155,11.76867493,15.22935423,11.718712,13.78614044,11.75137725,1.06706579
2000-4-3,13.37310552,13.66019246,13.8030715,13.7452347,16.64866442,13.72886203,15.76816002,13.76363901,1.06706579
2000-4-4,15.62961273,15.87418193,15.99808586,15.92035797,19.22520809,15.9387589,17.27171829,15.96061507,1.06706579
2000-4-5,16.04170346,16.25941015,16.44275047,16.28178524,19.50124906,16.28258165,17.18706298,16.41232668,1.06706579
2000-4-6,16.07638343,16.25375857,16.38881564,16.21451221,17.95321925,16.17617168,17.11674531,16.34464416,1.06706579
2000-4-7,15.00399252,15.26837949,15.44172181,15.17553784,16.40167102,15.11632706,16.04845716,15.39049094,1.06706579
2000-4-8,16.53856344,16.67574577,15.62078002,15.42278167,16.44958878,15.3250307,16.26132334,15.54674652,1.06706579
2000-4-9,14.7873541,14.95753221,14.30031276,14.0062059,14.97329122,13.90956494,14.64677743,14.20519581,1.06706579
2000-4-10,13.15150815,13.99987523,13.93460451,13.01804165,13.89930072,12.90677538,13.60294902,13.82121636,1.06706579
2000-4-11,12.88682788,13.15026615,15.10846673,12.90307872,13.59475817,12.75027839,15.30863659,14.94947109,1.06706579
2000-4-12,13.55625633,13.7556185,14.15654932,13.75458068,13.94391778,13.56026433,14.20716428,13.95698523,1.06706579
2000-4-13,13.68113942,15.63730949,14.0380567,13.82740828,13.76035523,13.61984624,13.83923262,13.82805917,1.06706579
2000-4-14,13.72932566,14.07589411,13.99592702,13.85719924,13.85365374,13.65294918,15.38915982,13.82713078,1.06706579
2000-4-15,13.62237084,13.81945546,13.79594667,13.67122489,13.11557378,13.50977008,13.89746537,13.6541359,1.06706579
2000-4-16,11.36704358,11.46960912,11.47279815,11.39938283,11.48052311,11.30057148,11.28314971,11.40748682,1.06706579
2000-4-17,10.60800538,9.651011692,9.697130198,10.64650609,10.1152741,10.55253074,10.06355477,9.632722444,1.06706579
2000-4-18,7.65046033,7.537265078,7.570009296,7.689102049,7.755668911,7.62070096,7.449504211,7.514809902,1.06706579
2000-4-19,6.289390788,6.236542272,6.275097131,6.338032766,6.452321108,6.27611577,6.223121734,6.220184264,1.06706579
2000-4-20,5.988573096,7.074625949,7.127031138,6.056855739,7.444625349,5.999421656,8.671374446,7.068175698,1.06706579
2000-4-21,6.558689337,6.80333299,6.866786405,6.645530834,7.950746705,6.60724671,7.854524255,6.845452521,1.06706579
2000-4-22,7.031922083,7.257145044,7.362719117,7.160698109,8.458051398,7.081061536,8.052547416,7.284492619,1.06706579
2000-4-23,6.410318896,6.584577202,6.696498873,6.538336865,7.498974186,6.44179179,7.036534724,6.600645298,1.06706579
2000-4-24,6.753022611,6.873983432,6.986162301,6.872066857,7.581814452,6.76468563,7.297098698,6.877984663,1.06706579
2000-4-25,7.830405189,7.908311318,8.047226353,7.964982832,8.254110431,7.827890742,8.245573267,7.912345263,1.06706579
2000-4-26,8.446431244,8.459892393,8.616273192,8.598415991,8.624841942,8.436169276,8.622096242,8.462146258,1.06706579
2000-4-27,10.17226486,10.1203233,10.29813613,10.34312544,9.987627263,10.15810544,10.11294353,10.12236171,1.06706579
2000-4-28,10.53830251,10.46671577,10.65700157,10.70685621,10.16103614,10.5019045,10.15594859,10.46065245,1.06706579
2000-4-29,9.348334956,9.280751711,9.428152019,9.494488757,8.867298285,9.308856215,8.925996924,9.254056154,1.06706579
2000-4-30,9.348404896,9.30300158,9.45108775,9.490263042,8.764842172,9.30938866,8.972548605,9.277278412,1.06706579
2000-5-1,10.13806657,10.07969619,10.23598224,10.28999153,9.285217703,10.10178475,9.602305415,10.04974731,1.06706579
2000-5-2,10.27392456,10.19537543,10.37339808,10.44423465,9.287694925,10.24216062,9.596845601,10.1741882,1.06706579
2000-5-3,10.34990283,10.24791148,10.43431223,10.52900503,9.284354737,10.31756697,9.619877217,10.22829676,1.06706579
2000-5-4,10.11458598,10.00975079,10.19166637,10.29144334,9.10995768,10.07844405,9.46205814,9.989155785,1.06706579
2000-5-5,9.741149383,9.669915734,9.842212342,9.909251861,8.740215478,9.690748759,9.136808909,9.635950954,1.06706579
2000-5-6,8.987704101,8.936582646,9.076600925,9.117705201,8.095526529,8.953211389,8.490546314,8.913211484,1.06706579
2000-5-7,9.29214174,9.233791672,9.342488217,9.381443538,8.575656239,9.261987549,9.365340471,9.221991029,1.06706579
2000-5-8,10.96297675,10.90803568,11.00980819,11.02121627,12.27737165,10.94304505,13.4968425,10.93501438,1.06706579
2000-5-9,16.34991672,16.50221958,16.62237045,16.3590495,20.17115242,16.41439892,18.66510452,16.65486988,1.06706579
2000-5-10,14.99164364,15.03367293,15.15829769,15.0982262,16.66053613,15.14629061,14.74163606,15.22107201,1.06706579
2000-5-11,12.4314106,12.43632781,12.50073895,12.47830859,12.84576196,12.42532358,11.84272309,12.38077534,1.06706579
2000-5-12,10.35239697,10.36969014,10.4674524,10.36544864,10.67825084,10.32529193,10.24866953,10.30297663,1.06706579
2000-5-13,8.954033745,10.32981884,10.42511064,8.979388037,9.319135105,8.936787953,10.60444973,10.28189769,1.06706579
2000-5-14,7.430624987,7.619264939,7.716491363,7.475812843,7.484926446,7.397259208,7.402151607,7.565603091,1.06706579
2000-5-15,6.253879437,6.341394387,6.4532856,6.328270529,6.323937648,6.223750064,6.229917172,6.304114237,1.06706579
2000-5-16,5.063524963,5.108911357,5.202279814,5.122909463,5.099524764,5.03778713,5.028535904,5.08317014,1.06706579
2000-5-17,4.294193202,4.315903858,4.380445851,4.333186876,4.368208649,4.278561665,4.498783932,4.301367668,1.06706579
2000-5-18,5.829410499,5.90256862,5.92590594,5.842611065,6.657156628,5.831647443,7.212313655,5.897016305,1.06706579
2000-5-19,5.76142228,5.83590136,5.872418941,5.791027105,5.780662483,5.795801058,5.825871772,5.858683674,1.06706579
2000-5-20,6.46067891,6.424911489,6.417319641,6.453019378,6.239255258,6.47469168,6.37507828,6.435917978,1.06706579
2000-5-21,7.268785502,7.238132708,7.143452317,7.175092164,6.815446106,7.272880362,7.058635689,7.244017801,1.06706579
2000-5-22,8.142545227,8.112308688,7.942332501,7.974005061,7.437921284,8.143206271,7.796201261,8.11413389,1.06706579
2000-5-23,8.606398149,8.567115691,8.365669994,8.381685072,7.745554719,8.607467551,8.127572477,8.587304593,1.06706579
2000-5-24,9.424222984,9.391442668,9.147035907,9.167930976,8.492669325,9.450814759,8.961454128,9.420149557,1.06706579
2000-5-25,8.69445344,8.674445027,8.405744351,8.431481056,7.8763872,8.724354945,8.243675869,8.689793421,1.06706579
2000-5-26,7.979489692,7.960127658,7.746442503,7.765745878,7.245487664,8.008486493,7.523567037,7.98063693,1.06706579
2000-5-27,7.493621537,7.479881758,7.274677363,7.285960226,6.86792349,7.515151704,7.109363451,7.497204258,1.06706579
2000-5-28,6.925903554,6.915958571,6.761636482,6.7663608,6.376297713,6.941130117,6.597063706,6.929549446,1.06706579
2000-5-29,6.481068607,6.474076887,6.297634656,6.303012121,5.992151305,6.495555163,6.180032071,6.484966057,1.06706579
2000-5-30,6.001363048,5.994953407,5.846894312,5.852191685,5.560213476,6.014325594,5.720730874,6.005469189,1.06706579
2000-5-31,5.609552595,5.587314006,5.464542648,5.470541674,5.189476325,5.60336631,5.330583183,5.594555028,1.06706579
2000-6-1,5.437815505,5.444422557,5.33160295,5.336596874,5.072679176,5.459369361,5.223855103,5.451930929,1.06706579
2000-6-2,5.439060884,5.424635244,5.323850916,5.327349033,5.086117763,5.442310827,5.244464772,5.435180355,1.06706579
2000-6-3,5.145534976,5.142909979,5.048433767,5.049812257,4.81008582,5.154583151,4.976011142,5.149370383,1.06706579
2000-6-4,5.047921627,5.047100399,5.003937412,5.005036143,4.759977364,5.058219694,4.924295198,5.053276532,1.06706579
2000-6-5,4.643412595,4.621609438,4.608000513,4.610918806,4.444366283,4.652518301,4.423659601,4.649497354,1.06706579
2000-6-6,4.212982984,4.21325823,4.207429541,4.210586983,4.018732058,4.221544964,4.006068449,4.214978523,1.06706579
2000-6-7,4.10416912,4.10368631,4.127420707,4.130135949,3.879397384,4.109694361,3.910494633,4.104563941,1.06706579
2000-6-8,3.642390701,3.623171931,3.689174763,3.692139307,3.420551923,3.650331121,3.439264194,3.643085587,1.06706579
2000-6-9,3.041652125,3.055961575,3.05779693,3.0611766,2.816169711,3.046588519,2.835378328,3.042128167,1.06706579
2000-6-10,3.050082123,3.033593259,3.097643418,3.099946918,2.830378763,3.062051975,2.865232455,3.051824976,1.06706579
2000-6-11,3.004558105,2.993426402,3.050885302,3.051263202,2.8209572,3.012704959,2.854517006,3.007831737,1.06706579
2000-6-12,2.946911947,2.941939455,3.039280941,3.043839435,2.793829597,2.955118588,2.823273109,2.951134278,1.06706579
2000-6-13,2.78582939,2.782395573,2.70510875,2.702936105,2.666432061,2.794963298,2.688601838,2.790960938,1.06706579
2000-6-14,2.67380845,2.671006347,2.588220228,2.586054351,2.594823895,2.685434243,2.636422262,2.681978993,1.06706579
2000-6-15,2.532880954,2.535897388,2.432666297,2.431275398,2.491611981,2.544419887,2.45428558,2.540954484,1.06706579
2000-6-16,2.439283501,2.444674503,2.341137707,2.340591726,2.394056163,2.452199796,2.394357355,2.450059865,1.06706579
2000-6-17,2.294044557,2.290554337,2.016734522,2.017773465,2.141657092,2.305619588,2.138133031,2.304817537,1.06706579
2000-6-18,2.039748088,2.036528603,1.953301412,1.955014936,2.046329194,2.052432003,2.039804491,2.051550987,1.06706579
2000-6-19,1.923223929,1.92071625,1.845826556,1.84656318,1.853497369,1.937034777,1.855071014,1.935399089,1.06706579
2000-6-20,1.884500989,1.882333985,1.797712511,1.79817276,1.823246165,1.896831821,1.828303261,1.89509348,1.06706579
2000-6-21,1.921546503,1.919686331,1.783546325,1.78409569,1.862941493,1.926859669,1.870897705,1.924912636,1.06706579
2000-6-22,1.741297067,1.739030793,1.736492656,1.739093964,1.683091391,1.740340472,1.691046475,1.737674864,1.06706579
2000-6-23,1.563081524,1.561217968,1.56139733,1.562021147,1.506424675,1.56129242,1.51516489,1.559573256,1.06706579
2000-6-24,1.363409139,1.361897538,1.363710331,1.364395064,1.310406079,1.361889641,1.318644306,1.360340814,1.06706579
2000-6-25,1.287659863,1.286356953,1.289268477,1.289894551,1.237443112,1.28634116,1.245413989,1.284760747,1.06706579
2000-6-26,1.182900249,1.181505966,1.185393263,1.185679791,1.136967873,1.181456331,1.144249505,1.180112811,1.06706579
2000-6-27,1.125188663,1.123919595,1.129422275,1.129379409,1.081286797,1.12386996,1.088301078,1.122556898,1.06706579
2000-6-28,1.050465922,1.049288227,1.056073512,1.056281075,1.008004589,1.049153988,1.014431151,1.048050744,1.06706579
2000-6-29,0.938069338,0.93699768,0.945371275,0.944934715,0.898630079,0.936862313,0.904677613,0.935906845,1.06706579
2000-6-30,0.863894834,0.862779182,0.870851584,0.870751187,0.827830733,0.862609973,0.833397713,0.861706396,1.06706579
2000-7-1,0.800084952,0.799170095,0.806527307,0.806448343,0.765900201,0.798999758,0.771343093,0.798146944,1.06706579
2000-7-2,0.753420465,0.752566523,0.75244582,0.752287892,0.71995316,0.752328502,0.724974158,0.751574958,1.06706579
2000-7-3,0.713278425,0.7125136,0.705750876,0.705720418,0.68131144,0.712272195,0.686038015,0.711571669,1.06706579
2000-7-4,0.675456805,0.674785609,0.663102285,0.663181249,0.643865465,0.674545332,0.648024625,0.673848191,1.06706579
2000-7-5,0.643803422,0.64321119,0.62815158,0.627924839,0.613292764,0.642934815,0.617393265,0.642334687,1.06706579
2000-7-6,0.609465254,0.608940706,0.593167033,0.593620513,0.580806872,0.608624849,0.584671608,0.608111581,1.06706579
2000-7-7,0.583839099,0.583376594,0.566197358,0.566646326,0.556219661,0.583059609,0.559856528,0.582591464,1.06706579
2000-7-8,0.554668577,0.554208328,0.537729618,0.538098493,0.528000094,0.553876679,0.531421502,0.553490882,1.06706579
2000-7-9,0.530190788,0.529807247,0.514419371,0.514537818,0.504509358,0.529459805,0.507787502,0.529101081,1.06706579
2000-7-10,0.513912872,0.513574454,0.49864457,0.498950275,0.490284512,0.513194297,0.493279514,0.512905514,1.06706579
2000-7-11,0.465648795,0.465355499,0.4511848,0.451422821,0.442406232,0.464983239,0.445174493,0.464719273,1.06706579
2000-7-12,0.442654405,0.442403976,0.428931547,0.42913347,0.420476732,0.442021563,0.423136699,0.441798207,1.06706579
2000-7-13,0.420240967,0.42003002,0.407224275,0.407387843,0.399334618,0.419638583,0.401831016,0.419453581,1.06706579
2000-7-14,0.398255064,0.398102776,0.385928745,0.386058472,0.378545587,0.397703442,0.380889697,0.397533105,1.06706579
2000-7-15,0.37741527,0.377274263,0.365721793,0.365797373,0.358825958,0.376865905,0.361044853,0.376753099,1.06706579
2000-7-16,0.357156428,0.357069568,0.346121738,0.346156708,0.33968164,0.356655569,0.341717789,0.35659691,1.06706579
2000-7-17,0.339040901,0.338960809,0.328496918,0.328539784,0.322524965,0.338542298,0.324455076,0.338490408,1.06706579
2000-7-18,0.322681765,0.322631002,0.312681507,0.3126973,0.307115655,0.322205723,0.308923937,0.322182034,1.06706579
2000-7-19,0.307304041,0.307276968,0.297817051,0.297808026,0.29263474,0.306847177,0.294327959,0.306850561,1.06706579
2000-7-20,0.292908859,0.292907731,0.283911447,0.283880989,0.279086731,0.292473427,0.280671656,0.292500501,1.06706579
2000-7-21,0.279316855,0.279338288,0.270783076,0.270731185,0.266294523,0.278901729,0.267839966,0.278950236,1.06706579
2000-7-22,0.266433274,0.26647614,0.258340566,0.258269499,0.25416787,0.266037325,0.255555385,0.266107264,1.06706579
2000-7-23,0.25424345,0.254305493,0.246568125,0.246479008,0.242689852,0.253864422,0.24398825,0.253953538,1.06706579
2000-7-24,0.242697749,0.242777841,0.235419501,0.235313463,0.231818731,0.242335641,0.233030268,0.242441679,1.06706579
2000-7-25,0.23176684,0.231863854,0.224866493,0.224744663,0.221524049,0.231420526,0.222656622,0.231544612,1.06706579
2000-7-26,0.221402219,0.221515025,0.214858338,0.214722971,0.211759556,0.221070569,0.212816549,0.22120932,1.06706579
2000-7-27,0.211562145,0.211688488,0.205357811,0.205210035,0.202486897,0.21124516,0.203472822,0.211397448,1.06706579
2000-7-28,0.202247748,0.202387627,0.196366039,0.196204727,0.193708328,0.2019443,0.194627698,0.202110124,1.06706579
2000-7-29,0.193437594,0.193589882,0.18786159,0.187690124,0.185404673,0.193146554,0.186260872,0.193324788,1.06706579
2000-7-30,0.185092201,0.185255769,0.179807236,0.17962449,0.177537578,0.18481357,0.178333989,0.185003084,1.06706579
2000-7-31,0.177175471,0.17735032,0.172166881,0.171975111,0.170072072,0.176909248,0.170813208,0.177107787,1.06706579
2000-8-1,0.169685148,0.169870149,0.164939396,0.164738601,0.163009284,0.169431334,0.163697401,0.169638897,1.06706579
2000-8-2,0.162556932,0.16274983,0.158059354,0.157850663,0.156283786,0.162313271,0.156922269,0.162529858,1.06706579
2000-8-3,0.155777287,0.155978082,0.151515474,0.151300014,0.149884298,0.155543779,0.15047653,0.155768263,1.06706579
2000-8-4,0.149280785,0.149488349,0.145243456,0.145021228,0.14374652,0.149056301,0.144294757,0.149287554,1.06706579
2000-8-5,0.143140751,0.143355083,0.139315497,0.139088757,0.137944903,0.142925291,0.138452531,0.143163312,1.06706579
2000-8-6,0.137312061,0.137532033,0.133689858,0.13345635,0.132436583,0.137105626,0.132905856,0.137348159,1.06706579
2000-8-7,0.131774411,0.132000024,0.128343979,0.128105958,0.127202381,0.131577001,0.127634429,0.131824046,1.06706579
2000-8-8,0.126497343,0.126728596,0.123249657,0.123008252,0.122211841,0.126307829,0.122608918,0.126560515,1.06706579
2000-8-9,0.121465065,0.121699701,0.118389971,0.118144054,0.11744804,0.121282319,0.117813532,0.121538389,1.06706579
2000-8-10,0.116686599,0.116925748,0.113775075,0.113526901,0.112924517,0.11651175,0.113259551,0.116771204,1.06706579
2000-8-11,0.112117954,0.112360487,0.109363229,0.109111672,0.108597276,0.111949873,0.108902981,0.112212711,1.06706579
2000-8-12,0.107816658,0.108062575,0.10520971,0.104955896,0.104522721,0.107655345,0.10495928,0.107921568,1.06706579
2000-8-13,0.103711645,0.10395869,0.101244576,0.100988507,0.100632039,0.103555973,0.100885853,0.103823323,1.06706579
2000-8-14,0.099784866,0.100035295,0.097452036,0.09719371,0.096907183,0.099635962,0.097138435,0.099905568,1.06706579
2000-8-15,0.096053241,0.096305927,0.093847882,0.093588428,0.093368457,0.095911105,0.09357602,0.09618184,1.06706579
2000-8-16,0.092513387,0.0927672,0.090427602,0.090168148,0.090009092,0.092376891,0.09019635,0.092648754,1.06706579
2000-8-17,0.089124692,0.089379634,0.08715397,0.08689226,0.086790735,0.088992709,0.086958816,0.0892657,1.06706579
2000-8-18,0.085872493,0.086127435,0.084008937,0.083747227,0.083697592,0.085745022,0.083847624,0.086018013,1.06706579
2000-8-19,0.08276807,0.08302414,0.081008295,0.080745457,0.080745457,0.08264624,0.080878568,0.08291923,1.06706579
2000-8-20,0.079799014,0.080056212,0.078136253,0.077874543,0.077919665,0.079681696,0.078060673,0.079954687,1.06706579
2000-8-21,0.076990143,0.077247341,0.075419883,0.075158173,0.075246161,0.076877337,0.075346559,0.077150328,1.06706579
2000-8-22,0.074317767,0.074573837,0.072835496,0.072573786,0.072701256,0.074208345,0.072786989,0.074481336,1.06706579
2000-8-23,0.071764966,0.072021036,0.070366171,0.070105589,0.070268029,0.071660056,0.070341353,0.071931919,1.06706579
2000-8-24,0.069302409,0.069558479,0.067983707,0.067723124,0.067919407,0.069202012,0.068042366,0.069472747,1.06706579
2000-8-25,0.066966196,0.067221137,0.065721945,0.065463619,0.065690359,0.066869183,0.065738866,0.067138789,1.06706579
2000-8-26,0.064743916,0.064998858,0.063571861,0.063313535,0.063568477,0.064650287,0.063606831,0.064919894,1.06706579
2000-8-27,0.062597217,0.06285103,0.061491717,0.061235647,0.061517663,0.062506972,0.061592115,0.062774322,1.06706579
2000-8-28,0.060554299,0.060805856,0.059513099,0.059258157,0.059562733,0.06046631,0.05958191,0.060732532,1.06706579
2000-8-29,0.058617418,0.058868976,0.057638262,0.057384448,0.057711586,0.058533942,0.05772061,0.058797908,1.06706579
2000-8-30,0.056704228,0.056953529,0.055782602,0.055529916,0.055877359,0.056623007,0.055878487,0.056885845,1.06706579
2000-8-31,0.054870001,0.055118174,0.054002522,0.053752093,0.054118712,0.054792165,0.054111944,0.055052747,1.06706579
2000-9-1,0.053138428,0.053385473,0.052323968,0.052074666,0.052457079,0.053062848,0.052443542,0.053322302,1.06706579
2000-9-2,1.225253288,1.230379196,1.267974075,1.265623197,2.110037551,1.226914922,2.751393081,1.233463314,1.06706579
2000-9-3,1.854891652,1.858208151,1.878391413,1.875180952,3.59939918,1.859832558,4.874351439,1.871234996,1.06706579
2000-9-4,0.76521434,0.767963424,0.817022784,0.808460803,1.877748418,0.769358835,1.879531882,0.771969167,1.06706579
2000-9-5,0.648359659,0.651029779,0.790970222,0.765545989,1.401516158,0.651687438,1.345560963,0.654230087,1.06706579
2000-9-6,0.616451334,0.6190188,0.622343195,0.600259151,1.133874731,0.618759346,1.065165681,0.621173396,1.06706579
2000-9-7,0.532820297,0.535263677,0.591291068,0.577292963,0.881175596,0.533832168,0.810436037,0.536124387,1.06706579
2000-9-8,0.47403367,0.476225492,0.508971966,0.501307922,0.707418149,0.474279587,0.648385605,0.476436439,1.06706579
2000-9-9,0.43705584,0.439166442,0.46277224,0.456482173,0.592248792,0.437290477,0.543957641,0.43936498,1.06706579
2000-9-10,0.415089114,0.417121879,0.439078453,0.436814435,0.526479468,0.415311342,0.486429929,0.417306881,1.06706579
2000-9-11,0.393563459,0.395520645,0.409510854,0.4054645,0.45883982,0.393775535,0.427046557,0.395695494,1.06706579
2000-9-12,0.373191811,0.37507116,0.381943306,0.379517976,0.416373975,0.373388094,0.393346872,0.375235857,1.06706579
2000-9-13,0.353957248,0.355767785,0.359656211,0.359132791,0.385171816,0.354144506,0.367904591,0.355923458,1.06706579
2000-9-14,0.33584849,0.337593599,0.341703125,0.338581781,0.359776913,0.336026723,0.347141505,0.337741375,1.06706579
2000-9-15,0.318724528,0.320406467,0.321696968,0.320062408,0.338018878,0.318894865,0.329294457,0.320545218,1.06706579
2000-9-16,0.302543625,0.304165777,0.304554957,0.302979057,0.317940526,0.302707194,0.312032872,0.30429776,1.06706579
2000-9-17,0.287299013,0.288863633,0.289232509,0.287714139,0.301460687,0.287454685,0.296013282,0.28898772,1.06706579
2000-9-18,0.272927519,0.274435737,0.274786564,0.273322341,0.28378736,0.273076423,0.280935622,0.274553055,1.06706579
2000-9-19,0.259385151,0.260840349,0.261174255,0.259760795,0.269315469,0.259527286,0.267096574,0.260952027,1.06706579
2000-9-20,0.246600839,0.248005274,0.248322259,0.246958434,0.256073164,0.246737334,0.253950154,0.248110184,1.06706579
2000-9-21,0.234476442,0.235832371,0.236133563,0.234818245,0.243552819,0.234607297,0.241518925,0.235931641,1.06706579
2000-9-22,0.222974735,0.224283286,0.224568685,0.223299617,0.231673211,0.22309995,0.229725051,0.224376915,1.06706579
2000-9-23,0.212125047,0.213389603,0.213660338,0.212435264,0.220463672,0.212244622,0.21859786,0.213477592,1.06706579
2000-9-24,0.201907074,0.203127635,0.203385961,0.202202625,0.209902768,0.202021008,0.208114792,0.203211112,1.06706579
2000-9-25,0.19224749,0.193426313,0.19367223,0.192529505,0.199917174,0.192356912,0.198202522,0.193505277,1.06706579
2000-9-26,0.18310907,0.184248411,0.18448192,0.183377548,0.19046741,0.18321398,0.188822697,0.184322863,1.06706579
2000-9-27,0.174466997,0.175567984,0.175789084,0.174723067,0.181527529,0.174567394,0.1799505,0.175637924,1.06706579
2000-9-28,0.166288557,0.167353446,0.167563265,0.166533346,0.173065945,0.166384442,0.171553216,0.167418874,1.06706579
2000-9-29,0.158546676,0.159575467,0.159776262,0.158780185,0.16505333,0.158639177,0.163602644,0.159638639,1.06706579
2000-9-30,0.151230074,0.152225024,0.152415666,0.15145343,0.157479531,0.151319191,0.156086376,0.152284811,1.06706579
2000-10-1,4.29E-05,4.29E-05,5.19E-05,5.19E-05,5.75E-05,4.29E-05,5.08E-05,4.29E-05,1.06706579
2000-10-2,8.91E-05,8.91E-05,9.81E-05,9.81E-05,0.000103782,8.91E-05,9.70E-05,8.91E-05,1.06706579
2000-10-3,9.48E-05,9.48E-05,0.000103782,0.000103782,0.000108294,9.48E-05,0.000102654,9.48E-05,1.06706579
2000-10-4,9.59E-05,9.59E-05,0.00010491,0.00010491,0.00011055,9.59E-05,0.000127471,9.59E-05,1.06706579
2000-10-5,0.00010491,0.00010491,0.000113934,0.000113934,0.000119574,0.00010491,0.000112806,0.00010491,1.06706579
2000-10-6,0.000120702,0.000120702,0.000129727,0.000129727,0.000134239,0.000120702,0.000128599,0.000120702,1.06706579
2000-10-7,0.000125215,0.000125215,0.000134239,0.000134239,0.00013988,0.000125215,0.000133111,0.000125215,1.06706579
2000-10-8,0.000131983,0.000131983,0.000141008,0.000141008,0.000146648,0.000131983,0.00013988,0.000131983,1.06706579
2000-10-9,0.000135367,0.000135367,0.000144392,0.000144392,0.000150032,0.000135367,0.000205307,0.000135367,1.06706579
2000-10-10,0.504128073,0.504965094,0.535782585,0.53490721,0.776596472,0.505631778,0.869832946,0.506862493,1.06706579
2000-10-11,0.462552268,0.462724861,0.478691433,0.476959859,0.839230915,0.462512786,1.399482264,0.465550653,1.06706579
2000-10-12,0.174173701,0.174841513,0.184363473,0.183182394,0.258293188,0.17418611,0.246237603,0.17448279,1.06706579
2000-10-13,0.289273119,0.289393822,0.294702475,0.291633022,0.698461347,0.284398769,1.231081978,0.291275427,1.06706579
2000-10-14,0.658971326,0.636592858,0.650967736,0.661391016,1.462825129,0.634184448,1.522541279,0.617178933,1.06706579
2000-10-15,0.676334437,0.702136569,0.831872575,0.781064721,1.214538968,0.700139902,1.271282677,0.719248122,1.06706579
2000-10-16,0.591644151,0.594844459,0.651989759,0.616693867,1.060256361,0.592863585,1.112874753,0.595322757,1.06706579
2000-10-17,0.448309374,0.450733576,0.520590991,0.500115561,0.731609411,0.448652304,0.742222206,0.450128935,1.06706579
2000-10-18,0.376914411,0.379212271,0.420467707,0.407699188,0.567387462,0.377191914,0.580340983,0.378543331,1.06706579
2000-10-19,0.399709134,0.40193931,0.426325727,0.418298447,0.528558484,0.399976485,0.541492828,0.401422658,1.06706579
2000-10-20,0.354014779,0.356155838,0.369813269,0.364634343,0.445812975,0.354269721,0.454841973,0.3556719,1.06706579
2000-10-21,0.289688245,0.291748084,0.300724063,0.296568288,0.34558591,0.289931907,0.353798191,0.291293476,1.06706579
2000-10-22,0.347227238,0.347998831,0.354843904,0.348468105,0.581562673,0.344065284,0.733187568,0.349532994,1.06706579
2000-10-23,0.273764541,0.276604997,0.282003896,0.279006639,0.320016158,0.274285705,0.316622951,0.276435788,1.06706579
