,SFMD,FMD_storage,SHHL,HHL_storage,RFMD,FMD_out_FMPH,RHHL,HHL_out_MFPH
1995-05-07,134.0,106.5,208.4040192394535,173.2,203.69303322447198,414.0,468.4939764162855,965.0
1995-05-08,134.0,106.9,208.4040192394535,173.7,203.69303322447198,414.0,468.4939764162855,965.0
1995-05-09,134.0,107.5,208.4040192394535,174.3,203.69303322447198,415.0,468.4939764162855,965.0
1995-05-10,134.0,108.1,208.4040192394535,175.1,203.69303322447198,415.0,468.4939764162855,968.0
1995-05-11,134.0,109.0,208.4040192394535,176.2,203.69303322447198,413.0,468.4939764162855,971.0
1995-05-12,134.0,109.6,208.4040192394535,176.9,203.69303322447198,414.0,468.4939764162855,968.0
1995-05-13,134.0,110.0,208.4040192394535,177.3,203.69303322447198,414.0,468.4939764162855,968.0
1995-05-14,134.0,110.2,208.4040192394535,177.4,203.69303322447198,415.0,468.4939764162855,968.0
1995-05-15,134.0,110.5,208.4040192394535,177.5,203.69303322447198,412.0,468.4939764162855,977.0
1995-05-16,134.0,110.6,208.4040192394535,177.7,203.69303322447198,413.0,468.4939764162855,971.0
1995-05-17,134.0,111.0,208.4040192394535,178.0,203.69303322447198,413.0,468.4939764162855,965.0
1995-05-18,134.0,111.7,208.4040192394535,178.9,203.69303322447198,414.0,468.4939764162855,974.0
1995-05-19,134.0,112.7,208.4040192394535,180.3,203.69303322447198,414.0,468.4939764162855,968.0
1995-05-20,134.0,114.0,208.4040192394535,182.2,203.69303322447198,413.0,468.4939764162855,971.0
1995-05-21,134.0,115.3,208.4040192394535,184.3,203.69303322447198,413.0,468.4939764162855,974.0
1995-05-22,134.0,116.5,208.4040192394535,186.2,203.69303322447198,412.0,468.4939764162855,971.0
1995-05-23,134.0,117.1,208.4040192394535,187.8,203.69303322447198,412.0,468.4939764162855,977.0
1995-05-24,134.0,117.2,208.4040192394535,189.1,203.69303322447198,410.0,468.4939764162855,968.0
1995-05-25,134.0,117.4,208.4040192394535,190.4,203.69303322447198,402.0,468.4939764162855,962.0
1995-05-26,134.0,117.6,208.4040192394535,192.2,203.69303322447198,412.0,468.4939764162855,968.0
1995-05-27,134.0,118.0,208.4040192394535,194.1,203.69303322447198,411.0,468.4939764162855,965.0
1995-05-28,134.0,118.5,208.4040192394535,196.1,203.69303322447198,410.0,468.4939764162855,968.0
1995-05-29,134.0,119.1,208.4040192394535,198.3,203.69303322447198,410.0,468.4939764162855,968.0
1995-05-30,134.0,119.9,208.4040192394535,200.9,203.69303322447198,410.0,468.4939764162855,971.0
1995-05-31,134.0,120.8,208.4040192394535,203.7,203.69303322447198,409.0,468.4939764162855,968.0
1995-06-01,134.0,121.8,208.4040192394535,206.7,203.69303322447198,409.0,468.4939764162855,971.0
1995-06-02,134.0,122.9,208.4040192394535,208.7,203.69303322447198,409.0,468.4939764162855,974.0
1995-06-03,134.0,124.1,208.4040192394535,209.1,203.69303322447198,408.0,468.4939764162855,974.0
1995-06-04,134.0,125.3,208.4040192394535,209.2,203.69303322447198,409.0,468.4939764162855,977.0
1995-06-05,134.0,126.3,208.4040192394535,208.8,203.69303322447198,410.0,468.4939764162855,980.0
1995-06-06,134.0,126.7,208.4040192394535,208.5,203.69303322447198,411.0,468.4939764162855,980.0
1995-06-07,134.0,126.8,208.4040192394535,208.2,203.69303322447198,411.0,468.4939764162855,974.0
1995-06-08,134.0,126.7,208.4040192394535,208.1,203.69303322447198,411.0,468.4939764162855,956.0
1995-06-09,134.0,126.7,208.4040192394535,208.2,203.69303322447198,411.0,468.4939764162855,959.0
1995-06-10,134.0,127.4,208.4040192394535,208.6,203.69303322447198,411.0,468.4939764162855,965.0
1995-06-11,134.0,128.5,208.4040192394535,208.8,203.69303322447198,411.0,468.4939764162855,971.0
1995-06-12,134.0,129.4,208.4040192394535,209.0,203.69303322447198,412.0,468.4939764162855,974.0
1995-06-13,134.0,130.7,208.4040192394535,208.8,203.69303322447198,413.0,468.4939764162855,968.0
1995-06-14,134.0,131.6,208.4040192394535,208.8,203.69303322447198,414.0,468.4939764162855,965.0
1995-06-15,134.0,133.2,208.4040192394535,209.1,203.69303322447198,415.0,468.4939764162855,971.0
1995-06-16,134.0,133.3,208.4040192394535,208.5,203.69303322447198,416.0,468.4939764162855,971.0
1995-06-17,134.0,133.3,208.4040192394535,208.3,203.69303322447198,417.0,468.4939764162855,968.0
1995-06-18,134.0,133.2,208.4040192394535,208.5,203.69303322447198,416.0,468.4939764162855,971.0
1995-06-19,134.0,133.2,208.4040192394535,208.5,203.69303322447198,416.0,468.4939764162855,968.0
1995-06-20,134.0,133.2,208.4040192394535,208.3,203.69303322447198,416.0,468.4939764162855,968.0
1995-06-21,134.0,133.4,208.4040192394535,208.5,203.69303322447198,416.0,468.4939764162855,968.0
1995-06-22,134.0,134.2,208.4040192394535,208.6,203.69303322447198,404.0,468.4939764162855,968.0
1995-06-23,134.0,135.1,208.4040192394535,208.8,203.69303322447198,408.0,468.4939764162855,962.0
1995-06-24,134.0,136.0,208.4040192394535,209.1,203.69303322447198,401.0,468.4939764162855,959.0
1995-06-25,134.0,136.1,208.4040192394535,209.2,203.69303322447198,401.0,468.4939764162855,959.0
1995-06-26,134.0,136.5,208.4040192394535,209.2,203.69303322447198,401.0,468.4939764162855,953.0
1995-06-27,134.0,136.3,208.4040192394535,209.1,203.69303322447198,404.0,468.4939764162855,965.0
1995-06-28,134.0,136.0,208.4040192394535,209.0,203.69303322447198,408.0,468.4939764162855,965.0
1995-06-29,134.0,135.7,208.4040192394535,208.8,203.69303322447198,406.0,468.4939764162855,965.0
1995-06-30,134.0,135.7,208.4040192394535,209.0,203.69303322447198,417.0,468.4939764162855,785.0
1995-07-01,134.0,135.7,208.4040192394535,209.0,203.69303322447198,413.0,468.4939764162855,472.0
1995-07-02,134.0,135.3,208.4040192394535,208.7,203.69303322447198,337.0,468.4939764162855,554.0
1995-07-03,134.0,135.6,208.4040192394535,208.5,203.69303322447198,417.0,468.4939764162855,962.0
1995-07-04,134.0,135.7,208.4040192394535,208.3,203.69303322447198,398.0,468.4939764162855,962.0
1995-07-05,134.0,135.8,208.4040192394535,208.5,203.69303322447198,407.0,468.4939764162855,965.0
1995-07-06,134.0,136.1,208.4040192394535,208.5,203.69303322447198,415.0,468.4939764162855,968.0
1995-07-07,134.0,136.3,208.4040192394535,208.3,203.69303322447198,415.0,468.4939764162855,965.0
1995-07-08,134.0,136.3,208.4040192394535,208.3,203.69303322447198,415.0,468.4939764162855,965.0
1995-07-09,134.0,136.3,208.4040192394535,208.2,203.69303322447198,415.0,468.4939764162855,962.0
1995-07-10,134.0,136.1,208.4040192394535,208.1,203.69303322447198,415.0,468.4939764162855,965.0
1995-07-11,134.0,135.8,208.4040192394535,208.0,203.69303322447198,414.0,468.4939764162855,968.0
1995-07-12,134.0,135.7,208.4040192394535,207.8,203.69303322447198,414.0,468.4939764162855,959.0
1995-07-13,134.0,135.4,208.4040192394535,207.6,203.69303322447198,408.0,468.4939764162855,962.0
1995-07-14,134.0,135.1,208.4040192394535,207.5,203.69303322447198,397.0,468.4939764162855,959.0
1995-07-15,134.0,135.0,208.4040192394535,207.3,203.69303322447198,376.0,468.4939764162855,962.0
1995-07-16,134.0,135.0,208.4040192394535,207.5,203.69303322447198,353.0,468.4939764162855,862.0
1995-07-17,134.0,134.9,208.4040192394535,207.3,203.69303322447198,326.0,468.4939764162855,920.0
1995-07-18,134.0,134.9,208.4040192394535,207.1,203.69303322447198,326.0,468.4939764162855,923.0
1995-07-19,134.0,134.7,208.4040192394535,206.8,203.69303322447198,340.0,468.4939764162855,920.0
1995-07-20,133.97710472684682,134.4,208.4040192394535,206.6,203.69303322447198,347.0,468.4939764162855,911.0
1995-07-21,134.0,134.2,208.4040192394535,206.2,203.69303322447198,347.0,468.4939764162855,911.0
1995-07-22,133.97710472684682,133.9,208.4040192394535,205.7,203.69303322447198,347.0,468.4939764162855,929.0
1995-07-23,133.95619292476468,133.6,208.4040192394535,205.1,203.69303322447198,348.0,468.4939764162855,941.0
1995-07-24,133.83528112285094,133.2,208.4040192394535,204.5,203.69303322447198,348.0,468.4939764162855,941.0
1995-07-25,133.7141709738301,132.8,208.34309174804326,203.8,203.69303322447198,348.0,468.4939764162855,935.0
1995-07-26,133.69266413042666,132.5,208.26431301699364,203.1,203.69303322447198,348.0,468.4939764162855,929.0
1995-07-27,133.37710770074153,131.9,208.21214585614715,202.5,203.69303322447198,351.0,468.4939764162855,898.0
1995-07-28,133.28733639464312,131.5,208.03138365419488,201.7,203.69303322447198,364.0,468.4939764162855,947.0
1995-07-29,133.1777303778343,131.1,208.00500161727192,201.1,203.69303322447198,354.0,468.4939764162855,914.0
1995-07-30,132.93952931991973,130.5,207.87266916730422,200.4,203.69303322447198,390.0,468.4939764162855,947.0
1995-07-31,132.90529520381045,130.1,207.72727886611887,199.8,203.69303322447198,392.0,468.4939764162855,892.0
1995-08-01,132.7670941457275,129.6,207.38899600327485,198.9,203.69303322447198,390.0,468.4939764162855,944.0
1995-08-02,132.52968647624135,129.0,207.24476272688094,198.2,203.69303322447198,390.0,468.4939764162855,941.0
1995-08-03,132.3932705421223,128.5,207.08267821084763,197.5,203.69303322447198,390.0,468.4939764162855,932.0
1995-08-04,132.15685460817167,127.9,206.6440647696602,196.7,203.69303322447198,390.0,468.4939764162855,843.0
1995-08-05,131.82043867438944,127.2,206.40578190664777,195.9,203.69303322447198,390.0,468.4939764162855,944.0
1995-08-06,131.6840227402704,126.7,206.08535028344312,195.0,203.69303322447198,390.0,468.4939764162855,953.0
1995-08-07,131.34760680648816,126.0,205.76491866023846,194.1,203.69303322447198,390.0,468.4939764162855,953.0
1995-08-08,131.18143880630353,125.5,205.33820604547725,193.3,203.69303322447198,375.0,468.4939764162855,834.0
1995-08-09,130.849816260943,124.9,204.9681876454966,192.4,203.69303322447198,342.0,468.4939764162855,880.0
1995-08-10,130.56678875682292,124.9,204.65403701401692,191.3,203.69303322447198,64.0,468.4939764162855,731.0
1995-08-11,130.33516621129397,124.4,204.1899690274178,190.3,203.69303322447198,342.0,468.4939764162855,883.0
1995-08-12,129.90536184791694,123.7,203.75135558623035,190.7,203.69303322447198,341.0,468.4939764162855,189.0
1995-08-13,129.66382194703277,123.2,203.27472561618129,190.1,203.69303322447198,337.0,468.4939764162855,670.0
1995-08-14,129.33814981488536,122.6,202.86272374519694,189.4,203.69303322447198,345.0,468.4939764162855,761.0
1995-08-15,129.02041156702208,122.0,202.33121774218245,188.4,203.69303322447198,349.0,468.4939764162855,856.0
1995-08-16,128.6026733193272,121.3,201.79805884660877,187.2,203.69303322447198,349.0,468.4939764162855,956.0
1995-08-17,128.38691854236657,120.8,201.451015653201,186.2,203.69303322447198,350.0,468.4939764162855,950.0
1995-08-18,127.97314723681379,120.1,200.8960385758459,185.0,203.69303322447198,351.0,468.4939764162855,947.0
1995-08-19,127.6593759310926,119.5,200.34701191170387,183.8,203.69303322447198,351.0,468.4939764162855,950.0
1995-08-20,127.34560462537141,118.9,199.69005136344612,182.5,203.69303322447198,351.0,468.4939764162855,947.0
1995-08-21,126.93342009667545,118.2,199.23705775699364,181.4,203.69303322447198,352.0,468.4939764162855,950.0
1995-08-22,126.52123556797949,117.5,198.70786580356202,180.2,203.69303322447198,352.0,468.4939764162855,962.0
1995-08-23,126.30686922076859,117.0,198.15090525513585,179.0,203.69303322447198,351.0,468.4939764162855,947.0
1995-08-24,125.89230452678738,116.3,197.6939447065413,177.9,203.69303322447198,351.0,468.4939764162855,947.0
1995-08-25,125.57773983263777,115.7,197.0548353979229,176.6,203.69303322447198,351.0,468.4939764162855,956.0
1995-08-26,125.16158836179973,115.0,196.59985832039936,175.5,203.69303322447198,350.0,468.4939764162855,947.0
1995-08-27,124.8454368907933,114.4,195.95083165642575,174.2,203.69303322447198,350.0,468.4939764162855,950.0
1995-08-28,124.41563252741626,113.6,195.49783804997327,173.1,203.69303322447198,349.0,468.4939764162855,947.0
1995-08-29,124.09749758533879,113.0,194.9507948569023,171.9,203.69303322447198,349.0,468.4939764162855,950.0
1995-08-30,123.77936264326131,112.4,194.2918508375735,170.6,203.69303322447198,349.0,468.4939764162855,944.0
1995-08-31,123.35924423028119,111.7,193.74679111557356,169.4,203.69303322447198,348.0,468.4939764162855,950.0
1995-09-01,123.04309275927476,111.1,193.19181403821844,168.2,203.69303322447198,350.0,468.4939764162855,947.0
1995-09-02,122.61328839589773,110.3,192.63287001872123,167.0,203.69303322447198,352.0,468.4939764162855,947.0
1995-09-03,122.29912039596233,109.7,192.07590947029507,165.8,203.69303322447198,351.0,468.4939764162855,947.0
1995-09-04,121.98495239602694,109.1,191.51299850865578,164.6,203.69303322447198,351.0,468.4939764162855,944.0
1995-09-05,121.67038770187733,108.5,190.96793878665585,163.4,203.69303322447198,351.0,468.4939764162855,953.0
1995-09-06,121.2405833385003,107.7,190.40502782501656,162.2,203.69303322447198,351.0,468.4939764162855,944.0
1995-09-07,120.82562195030489,107.0,189.71236479748006,160.9,203.69303322447198,351.0,468.4939764162855,929.0
1995-09-08,120.50867709087004,106.4,189.15738772012494,159.7,203.69303322447198,350.0,468.4939764162855,947.0
1995-09-09,120.18974876036414,105.8,188.49844370079614,158.4,203.69303322447198,349.0,468.4939764162855,944.0
1995-09-10,119.77082043002665,105.1,188.04049141666604,157.9,203.69303322447198,349.0,468.4939764162855,642.0
1995-09-11,119.35189209968915,104.4,187.5274978103146,157.7,203.69303322447198,349.0,468.4939764162855,463.0
1995-09-12,119.0349472402543,103.8,186.936322385913,157.4,203.69303322447198,350.0,468.4939764162855,475.0
1995-09-13,118.61800238098785,103.1,186.4510973745561,157.2,203.69303322447198,350.0,468.4939764162855,475.0
1995-09-14,118.2010575217214,102.4,185.95397153677297,157.0,203.69303322447198,350.0,468.4939764162855,466.0
1995-09-15,117.78807960459702,101.7,185.27271346789496,156.6,203.69303322447198,352.0,468.4939764162855,475.0
1995-09-16,117.37510168747264,101.0,184.69740581206167,156.3,203.69303322447198,352.0,468.4939764162855,478.0
1995-09-17,117.06212377017987,100.4,184.14127170991512,156.4,203.69303322447198,352.0,468.4939764162855,286.0
1995-09-18,116.64914585305549,99.7,183.6178648804407,157.1,203.69303322447198,352.0,468.4939764162855,0.0
1995-09-19,116.23418446486008,99.0,182.9964415222057,157.7,203.69303322447198,351.0,468.4939764162855,0.0
1995-09-20,115.8212065477357,98.3,182.3730346928997,158.3,203.69303322447198,352.0,468.4939764162855,0.0
1995-09-21,115.50624515937189,97.7,181.75161133466472,158.9,203.69303322447198,351.0,468.4939764162855,0.0
1995-09-22,115.09128377117648,97.0,181.13018797642974,159.5,203.69303322447198,351.0,468.4939764162855,0.0
1995-09-23,114.67394221769581,96.3,180.4107480894342,160.0,203.69303322447198,350.0,468.4939764162855,0.0
1995-09-24,114.254418846037,95.6,179.8932916731729,160.7,203.69303322447198,349.0,468.4939764162855,0.0
1995-09-25,113.83687894544923,94.9,179.27385178600898,161.3,203.69303322447198,350.0,468.4939764162855,0.0
1995-09-26,113.41933904486146,94.2,178.75441189867664,162.0,203.69303322447198,350.0,468.4939764162855,0.0
1995-09-27,112.98953468148443,93.4,178.03298854061006,162.5,203.69303322447198,351.0,468.4939764162855,0.0
1995-09-28,112.5739782519677,92.7,177.41156518237509,163.1,203.69303322447198,351.0,468.4939764162855,0.0
1995-09-29,112.15842182245098,92.0,176.8901418239717,163.8,203.69303322447198,351.0,468.4939764162855,0.0
1995-09-30,111.74246869872005,91.3,176.16871846590513,164.3,203.69303322447198,351.0,468.4939764162855,0.0
1995-10-01,110.93496456784848,90.6,175.1530159882767,165.0,399.9999993264,350.0,919.9999984507199,0.0
1995-10-02,110.22547696573747,90.0,173.93929698205613,165.5,399.9999993264,349.0,919.9999984507199,0.0
1995-10-03,109.41598936379486,89.3,172.92557797549875,166.2,399.9999993264,349.0,919.9999984507199,0.0
1995-10-04,108.61046870399433,88.6,171.7078920271361,166.7,399.9999993264,351.0,919.9999984507199,0.0
1995-10-05,107.80891498633588,87.9,170.63103252481727,167.2,399.9999993264,353.0,919.9999984507199,73.0
1995-10-06,106.98974143399636,87.1,169.5635945100859,167.4,399.9999993264,353.0,919.9999984507199,234.0
1995-10-07,106.2881877161695,86.5,168.5321895531451,167.4,399.9999993264,353.0,919.9999984507199,356.0
1995-10-08,105.48465052744001,85.8,167.38805732366683,167.2,399.9999993264,352.0,919.9999984507199,399.0
1995-10-09,104.68111333871052,85.1,166.47252013512593,166.1,399.9999993264,352.0,919.9999984507199,968.0
1995-10-10,103.87559267890998,84.4,165.42326393854574,164.9,399.9999993264,351.0,919.9999984507199,950.0
1995-10-11,103.07205549018049,83.7,164.26607385784982,163.6,399.9999993264,352.0,919.9999984507199,947.0
1995-10-12,102.3685183012826,83.1,163.23268542983797,162.4,399.9999993264,352.0,919.9999984507199,959.0
1995-10-13,101.54954309605019,82.3,162.17152840683156,161.2,399.9999993264,351.0,919.9999984507199,944.0
1995-10-14,100.73036954371067,81.5,161.14012344989075,160.0,399.9999993264,351.0,919.9999984507199,959.0
1995-10-15,100.02484888374174,80.9,160.00276807990522,158.7,399.9999993264,351.0,919.9999984507199,956.0
1995-10-16,99.20567533140222,80.1,159.0614457674408,157.6,399.9999993264,350.0,919.9999984507199,953.0
1995-10-17,98.40213814267273,79.4,157.92210692638423,156.3,399.9999993264,352.0,919.9999984507199,956.0
1995-10-18,97.65066706955804,79.0,156.94855320901542,154.9,399.9999993264,227.0,919.9999984507199,962.0
1995-10-19,96.83149351721852,78.2,155.80326395474572,153.6,399.9999993264,353.0,919.9999984507199,953.0
1995-10-20,96.13033649360588,77.6,154.7579747003076,152.4,399.9999993264,353.0,919.9999984507199,953.0
1995-10-21,95.32937781726875,76.9,153.8107019746301,151.3,399.9999993264,353.0,919.9999984507199,953.0
1995-10-22,94.51020426492923,76.1,152.65946230714727,150.0,399.9999993264,352.0,919.9999984507199,950.0
1995-10-23,93.70726211752105,75.4,151.57847057343045,148.8,399.9999993264,352.0,919.9999984507199,935.0
1995-10-24,92.90431997011288,74.7,150.44706561665802,147.5,399.9999993264,352.0,919.9999984507199,959.0
1995-10-25,92.08514641777336,73.9,149.39979289114888,146.3,399.9999993264,351.0,919.9999984507199,950.0
1995-10-26,91.38220427019678,73.3,148.35648710778182,145.1,399.9999993264,352.0,919.9999984507199,953.0
1995-10-27,90.5792621227886,72.6,147.27847058067155,144.5,399.9999993264,352.0,919.9999984507199,633.0
1995-10-28,89.76008857044908,71.8,146.14375983878074,144.0,399.9999993264,352.0,919.9999984507199,554.0
1995-10-29,88.9809480758934,71.1,145.0716937248836,143.4,399.9999993264,364.0,919.9999984507199,648.0
