date,streamflow,streamflow_thin,streamflow_fire,streamflow_fire_temperature
1/18/01,38.07521294,50.7002633,59.19942631,88.20978959
1/19/01,23.11033122,33.46331312,41.89076937,103.7020347
1/20/01,45.66449686,30.26479334,52.64885461,163.9731583
1/21/01,61.73927968,61.58706217,108.9546344,225.0027004
1/22/01,80.72125366,119.8292829,229.4676811,229.3580893
1/23/01,53.54614518,68.20882275,124.6368625,128.9805791
1/24/01,41.16884167,51.36669794,94.86947507,90.22008855
1/25/01,35.08201351,40.75784243,72.89780733,97.45394598
1/26/01,31.99444002,42.93948071,60.75374997,86.87158214
1/27/01,29.3197381,38.24372382,58.83085358,77.0207069
1/28/01,36.4889001,42.78029171,94.41541195,86.95484165
1/29/01,30.25567064,32.8629682,70.21613393,61.94699026
1/30/01,32.06562889,35.79657135,53.9665858,65.20793476
1/31/01,23.65386845,26.88692699,48.82879659,64.14133657
2/1/01,79.63565318,69.05113813,98.25307796,278.5186093
2/2/01,58.43845826,65.94177375,131.8282138,329.7840812
2/3/01,106.6997357,143.2597052,360.5132953,392.4557877
2/4/01,249.5486408,296.2018544,656.2332404,252.2604709
2/5/01,196.637459,209.521052,458.2787275,209.2831848
2/6/01,128.490304,109.6668817,237.3606033,98.50138253
2/7/01,67.37682517,61.96081373,121.7404274,64.60954186
2/8/01,51.37896776,56.93018628,84.5188834,45.48112675
2/9/01,51.77945001,45.39806642,67.13242463,45.10721584
2/10/01,41.62206822,38.48254716,58.78918398,42.8955404
2/11/01,36.97897596,34.63368692,53.30947304,45.76568307
2/12/01,32.63952198,35.18327939,48.80473499,46.61971056
2/13/01,29.51370488,35.37800307,45.69162592,38.08254296
2/14/01,26.57034165,26.95361427,46.18927082,32.76500881
2/15/01,33.7800578,31.97209141,51.44832413,73.17459542
2/16/01,24.31683727,23.92217124,38.27945769,74.18582005
2/17/01,21.57568709,21.78228223,41.02399402,234.1549527
2/18/01,20.0245504,21.13257916,84.4374564,203.5755659
2/19/01,22.0564809,23.96435871,88.55541616,367.9351439
2/20/01,24.326438,28.57884794,83.47252246,506.2066481
2/21/01,57.99730235,105.2111034,328.4959888,1077.94423
2/22/01,30.24503414,65.11762408,133.9775044,487.3603991
2/23/01,29.79025395,61.0094244,115.476125,356.3017582
2/24/01,28.15776993,44.31963662,109.4926741,379.9613234
2/25/01,118.2859543,149.3544211,321.4505608,822.2300431
2/26/01,60.71395272,63.87072323,178.0018685,435.9719103
2/27/01,42.87629909,45.32309302,95.26242811,229.5120994
2/28/01,35.56252846,40.73079305,58.93144222,103.6568196
3/1/01,39.8474853,71.640509,101.721494,209.0265543
3/2/01,30.57568197,40.40564274,57.82162079,185.6479999
3/3/01,48.59037162,39.65813962,83.3060831,192.7995938
3/4/01,159.95754,210.1018768,559.3333486,525.6288618
3/5/01,218.5054706,317.0148206,757.4419514,795.7195368
3/6/01,252.1929869,324.2872403,685.1599059,864.9661953
3/7/01,212.0859629,357.2527093,467.7693957,529.1043688
3/8/01,191.4356516,318.0061665,476.3426159,495.504534
3/9/01,115.5263197,200.4760412,192.4375543,275.346143
3/10/01,149.1222107,266.1589536,355.6135725,273.0378626
3/11/01,204.3087276,297.2250301,454.6979708,265.1017968
3/12/01,317.8143509,373.5602204,587.8336777,380.8130801
3/13/01,455.4614088,757.7407694,869.2528253,462.0540484
3/14/01,609.5368833,914.7427561,873.7624633,363.6840486
3/15/01,462.5349219,576.8637388,570.2791462,336.9429652
3/16/01,359.3588962,468.3104232,619.5701327,206.9665386
3/17/01,522.3286777,579.7184645,499.1176384,178.2960654
3/18/01,507.7467101,576.4892702,504.9908202,154.7859291
3/19/01,485.045466,586.3595062,504.6145988,96.86487496
3/20/01,394.8350976,400.2883966,358.9597285,68.82498298
3/21/01,338.2145651,301.9266829,309.9821006,54.15716643
3/22/01,249.5875616,266.2948777,234.6338741,52.84716364
3/23/01,162.4251688,187.7104058,187.4909034,45.19955821
3/24/01,134.1693199,132.4010313,139.90355,35.52520111
3/25/01,175.9590226,151.4647908,148.844586,67.98091477
3/26/01,118.1505082,124.8713835,93.88286976,42.40219791
3/27/01,81.5885469,84.98087411,90.99778818,36.02073465
3/28/01,76.59552566,80.06744737,65.80214476,29.87160128
3/29/01,60.81665273,72.81000639,54.17477443,26.25937334
3/30/01,45.65198802,48.17108627,47.0891508,23.31947594
3/31/01,39.4389958,41.32197543,40.67912435,20.85073177
4/1/01,34.24280542,38.22500039,39.05054436,18.75187496
4/2/01,30.47680632,34.69475718,35.21570677,17.2884197
4/3/01,26.97114259,28.74556616,32.07271989,15.93399855
4/4/01,23.4973087,24.71465042,25.90426554,13.98807632
4/5/01,20.24504868,21.43641663,22.4876377,13.07943218
4/6/01,19.93336331,21.32578904,22.92269854,20.7279937
4/7/01,21.31423628,23.05683002,25.35674461,19.49778459
4/8/01,20.54832843,22.50536521,25.05900221,19.61980559
4/9/01,20.06175824,23.05439995,28.94570769,30.49098832
4/10/01,37.66078771,43.02046951,46.28476032,67.85992953
4/11/01,24.3483484,27.16315735,31.19040807,46.2155633
4/12/01,34.67463945,34.48891894,40.12921319,67.95035972
4/13/01,30.99353318,26.842907,29.72440324,82.83548758
4/14/01,33.63564836,37.59955811,40.91472088,113.976418
4/15/01,37.56784779,50.08593557,61.42496506,236.6385959
4/16/01,147.2252084,143.038689,281.2731447,217.1265098
4/17/01,175.1797693,186.3433165,372.8110043,178.4712689
4/18/01,272.7774077,239.6776877,412.7690375,208.2544717
4/19/01,206.5470541,150.2896764,294.6798386,255.9391869
4/20/01,157.0402701,136.0058097,271.2153556,447.6954872
4/21/01,287.7016556,394.069389,675.9860222,780.2100024
4/22/01,326.3997612,739.2776337,723.2219726,773.2791857
4/23/01,549.0576507,571.1855993,607.1024388,380.1575608
4/24/01,397.8293328,392.1113164,318.8325072,178.7264653
4/25/01,212.6290619,228.386383,240.9306836,116.4215786
4/26/01,124.1539175,118.532267,128.7259802,74.32648481
4/27/01,103.9571912,82.92388608,82.09320313,61.92663351
4/28/01,69.13969598,69.6135183,67.68090166,53.63151606
4/29/01,49.98817535,57.31126786,57.27485676,45.72202162
4/30/01,43.68805943,46.34734439,49.50295962,39.66124692
5/1/01,37.26596234,40.10590849,45.04602608,34.9641754
5/2/01,32.29524987,35.5544017,39.94612193,30.39334762
5/3/01,28.34484489,31.35222632,32.25664773,26.95377362
5/4/01,24.79918473,29.25476381,28.43862139,23.41472641
5/5/01,21.73073304,24.00355841,25.32053269,21.04836356
5/6/01,19.44667361,21.04123272,22.47632397,19.91898212
5/7/01,17.34526722,19.12008916,19.77513039,22.08050267
5/8/01,15.76397386,17.03903953,17.84721453,15.44675113
5/9/01,14.12678906,15.21111475,16.00841423,14.81071218
5/10/01,12.65126316,13.7784934,14.69247571,15.8471537
5/11/01,11.42627271,12.56652968,13.45557397,11.73226139
5/12/01,10.4853207,11.58434628,12.21644135,10.85337555
5/13/01,9.55647916,10.48404591,11.16804871,10.11455692
5/14/01,8.839929462,9.822351885,10.47042163,9.459396177
5/15/01,8.246516202,9.358050626,9.936843675,8.792164793
5/16/01,32.95507155,34.37602064,35.17081038,33.24054412
5/17/01,18.37469741,19.72103163,21.22731176,20.4680567
5/18/01,15.88177213,17.15540366,18.34677161,17.83641868
5/19/01,13.85474159,14.97703203,16.10780776,15.55650231
5/20/01,12.17568801,13.22220831,14.30059827,13.61591825
5/21/01,10.76657054,11.82344848,12.67683858,12.05976208
5/22/01,9.540823185,10.49436372,11.39201282,10.83767974
5/23/01,8.561786915,9.456727092,10.20128226,9.767655563
5/24/01,7.832090977,8.648472418,9.238698711,8.881200685
5/25/01,7.086021996,7.73751773,8.377102175,8.1029035
5/26/01,6.426598682,7.109127507,7.738951866,7.392847247
5/27/01,5.887164675,6.666656973,7.149562151,6.833813393
5/28/01,5.451745305,6.054440607,6.692431569,6.325014108
5/29/01,5.077993748,5.667263951,6.203630501,5.882185039
5/30/01,4.756588123,5.35920375,5.782393134,5.498992092
5/31/01,4.496212917,4.902909747,5.52309353,5.187227042
6/1/01,4.211457413,4.632336246,5.197465174,4.871996166
6/2/01,3.979047843,4.433349992,4.86920757,4.620146097
6/3/01,3.772970588,4.288303156,4.667910765,4.403910384
6/4/01,3.649156919,4.023784892,4.486492668,4.149988787
6/5/01,3.427383851,3.768708019,4.269300865,3.97813159
6/6/01,3.267318432,3.641587872,4.099594871,3.805119117
6/7/01,3.129123574,3.553946279,3.893876149,3.660590163
6/8/01,3.002760332,3.297315759,3.727835167,3.478654183
6/9/01,2.886874243,3.213299341,3.659554399,3.359262431
6/10/01,2.782421399,3.116694403,3.384758167,3.218000117
6/11/01,2.684900208,3.047935589,3.366433106,3.110400143
6/12/01,2.593713114,2.860223231,3.18868002,3.015468363
6/13/01,2.508382072,2.778358016,3.204654693,2.895080683
6/14/01,2.439105376,2.720833261,3.009094429,2.842655076
6/15/01,2.358514947,2.667889771,2.890698604,2.724936481
6/16/01,2.288800044,2.606779679,2.85161842,2.629048611
6/17/01,2.225737934,2.443128922,2.783337652,2.552362217
6/18/01,2.179327726,2.384010684,2.646417581,2.491690332
6/19/01,2.107023412,2.346205287,2.540610276,2.4054032
6/20/01,2.053721388,2.304734879,2.50635038,2.34234109
6/21/01,2.001694152,2.25916125,2.433727369,2.289596785
6/22/01,1.957953029,2.238764661,2.439384236,2.220280253
6/23/01,1.907280254,2.155186451,2.326565603,2.186179705
6/24/01,1.864694407,2.117022521,2.255974283,2.123635478
6/25/01,1.82087361,2.061569295,2.26354333,2.062764407
6/26/01,1.782231635,2.016314363,2.180443165,2.021931392
6/27/01,1.747095323,1.99145602,2.149888118,1.994164942
6/28/01,1.707417584,1.921860628,2.103318563,1.933652406
6/29/01,1.672400784,1.880031686,2.036033721,1.892938902
6/30/01,1.638778282,1.861467603,2.004482748,1.854814809
7/1/01,1.606948449,1.807846882,1.94002634,1.832864574
7/2/01,1.578146234,1.787171434,1.907957484,1.774901611
7/3/01,1.54563917,1.727455639,1.896842937,1.739247417
7/4/01,1.519625552,1.713791518,1.838640951,1.731439348
7/5/01,1.488552624,1.658935848,1.806452584,1.671046323
7/6/01,1.464570697,1.627982431,1.785099905,1.639535186
7/7/01,1.435290437,1.622086542,1.7638269,1.620413384
7/8/01,1.413340202,1.568067451,1.696382711,1.594877811
7/9/01,1.385016032,1.553367565,1.66670408,1.549383857
7/10/01,1.366053578,1.510303673,1.639654698,1.523290564
7/11/01,1.339561915,1.501061469,1.625552369,1.501021632
7/12/01,1.320360439,1.457360184,1.57902265,1.489668062
7/13/01,1.30597925,1.446126125,1.547192817,1.441704208
7/14/01,1.277973777,1.409635353,1.521617406,1.419634462
7/15/01,1.25713898,1.399596406,1.507395566,1.400871193
7/16/01,1.23881392,1.365575533,1.498631407,1.411428022
7/17/01,1.216863685,1.35892274,1.448556187,1.351114671
7/18/01,1.201685754,1.322750664,1.434174999,1.32992134
7/19/01,1.180890794,1.303748373,1.402464677,1.314265364
7/20/01,1.166987651,1.281439604,1.389398112,1.310640189
7/21/01,1.14702927,1.261202363,1.371590934,1.269169781
7/22/01,1.132409058,1.248534169,1.345577315,1.250127653
7/23/01,1.113725464,1.221086416,1.323866102,1.235308256
7/24/01,1.100698737,1.207223109,1.301557333,1.228974159
7/25/01,1.083329766,1.186268801,1.281798138,1.196108562
7/26/01,1.070024179,1.16917869,1.265743791,1.182205418
7/27/01,1.054447878,1.151929231,1.244550461,1.164756774
7/28/01,1.042417077,1.138583807,1.22813758,1.158980396
7/29/01,1.026163545,1.120338421,1.214274274,1.132767592
7/30/01,1.015128672,1.111813284,1.223994523,1.120338421
7/31/01,1.000030416,1.089504515,1.172525006,1.101774338
8/1/01,0.988158963,1.074446096,1.160175509,1.095758938
8/2/01,0.973498915,1.059706373,1.139181363,1.069307111
8/3/01,0.96357948,1.046241437,1.12842535,1.056838103
8/4/01,0.950273893,1.046321112,1.115876667,1.045763392
8/5/01,0.940314621,1.018634336,1.093010179,1.03799516
8/6/01,0.926252129,1.005886467,1.078469642,1.017160363
8/7/01,0.916691228,0.993098762,1.064367312,1.002779175
8/8/01,0.904779939,0.981585844,1.060941323,0.994811757
8/9/01,0.895816594,0.968240419,1.035684609,0.984573626
8/10/01,0.883267911,0.955572226,1.021542443,0.979753338
8/11/01,0.874105381,0.943621099,1.008914086,0.952982815
8/12/01,0.863190019,0.950512915,0.995409313,0.942625172
8/13/01,0.853987652,0.920714774,0.987441896,0.932586226
8/14/01,0.843032452,0.910197783,0.970949341,0.926690337
8/15/01,0.834985361,0.898963724,0.958360822,0.922507443
8/16/01,0.824548044,0.888088199,0.946290184,0.900875904
8/17/01,0.816421278,0.878288275,0.942266638,0.887809339
8/18/01,0.806979888,0.868767211,0.9241806,0.879881759
8/19/01,0.798574262,0.857612827,0.912707519,0.873348476
8/20/01,0.789371895,0.858847776,0.912309148,0.86932493
8/21/01,0.781683337,0.839486952,0.897768611,0.847095835
8/22/01,0.773397223,0.830404096,0.883467097,0.838610536
8/23/01,0.765788339,0.820564335,0.871276948,0.830882141
8/24/01,0.756346949,0.810565226,0.86235344,0.824627718
8/25/01,0.749574644,0.802318949,0.851876286,0.821600099
8/26/01,0.741328367,0.794072672,0.842036525,0.820325312
8/27/01,0.733799158,0.785428023,0.83239595,0.794710065
8/28/01,0.726588645,0.783595517,0.828930123,0.786901996
8/29/01,0.720214711,0.76837775,0.814469261,0.779332949
8/30/01,0.711968434,0.76084854,0.805705101,0.773795594
8/31/01,0.704837595,0.753120145,0.796821431,0.771006998
9/1/01,0.698224638,0.745351913,0.78821662,0.765310294
9/2/01,0.691691356,0.738021889,0.780249202,0.759175383
9/3/01,0.684680028,0.730134146,0.772361459,0.752164055
9/4/01,0.678784139,0.723082981,0.764234693,0.744953542
9/5/01,0.672091509,0.718023671,0.756785157,0.737623518
9/6/01,0.665717575,0.708144073,0.748299858,0.730492679
9/7/01,0.659303803,0.701172583,0.740810485,0.722764284
9/8/01,0.652770521,0.694758812,0.733321113,0.716191165
9/9/01,0.647352677,0.687866995,0.744834031,0.708821304
9/10/01,0.641416951,0.682130455,0.726747993,0.70216851
9/11/01,0.635799922,0.676433751,0.717067581,0.6971092
9/12/01,0.631378005,0.669541935,0.706192056,0.6910938
9/13/01,0.624526026,0.665080181,0.700057144,0.682847522
9/14/01,0.619187856,0.656435533,0.692288912,0.67699147
9/15/01,0.613491152,0.6511372,0.68643286,0.670418351
9/16/01,0.608073309,0.645042126,0.682488989,0.665956597
9/17/01,0.602894487,0.639146237,0.673565481,0.658985107
9/18/01,0.597635991,0.632931651,0.666713502,0.652133128
9/19/01,0.592098636,0.627274785,0.661136309,0.646675447
9/20/01,0.587557208,0.621777267,0.655399769,0.640580372
9/21/01,0.582418224,0.623848795,0.649464043,0.635401551
9/22/01,0.577597936,0.611419624,0.64320962,0.629983707
9/23/01,0.574729666,0.606718848,0.638389332,0.624645537
9/24/01,0.568076872,0.601181492,0.634803994,0.619187856
9/25/01,50.11007684,50.39244212,51.80155959,51.23081364
9/26/01,16.78491875,17.41263174,18.31091823,18.28888832
9/27/01,13.90704768,14.43755818,15.25644936,15.22406181
9/28/01,11.5583725,12.00422918,12.69285308,12.66269641
9/29/01,9.650693873,10.02587957,10.60331815,10.57766307
9/30/01,8.093900318,8.413194577,8.898888352,8.877894206
10/1/01,6.822698846,7.095423549,7.507936593,7.487898538
10/2/01,5.781317533,6.014882379,6.365408915,6.347800922
10/3/01,4.925138842,5.126316135,5.426090221,5.409876526
10/4/01,4.219544342,4.39399095,4.653171043,4.636399629
10/5/01,3.636170028,3.788387541,4.012630508,3.996337139
10/6/01,3.151910388,3.285284958,3.479012717,3.465707129
10/7/01,2.74943629,2.876954808,3.039609638,3.02343578
10/8/01,2.413928337,2.52017385,2.673028756,2.655938645
10/9/01,2.132758171,2.227052558,2.361184032,2.345528057
10/10/01,1.897639678,1.981297563,2.09993241,2.086467475
10/11/01,1.698733099,1.776295909,1.886604805,1.868279745
10/12/01,1.530262054,1.599777773,1.694789227,1.682479567
10/13/01,1.387844466,1.450826901,1.535839247,1.525043396
10/14/01,1.266779556,1.324981541,1.402982559,1.3917485
10/15/01,1.163203127,1.217301893,1.299525642,1.278172963
10/16/01,1.074724955,1.125676591,1.194993123,1.180452586
10/17/01,0.999990578,1.046400786,1.110458823,1.09914509
10/18/01,0.932546389,0.977243601,1.035007379,1.023295275
10/19/01,0.876336258,0.91912129,0.974215983,0.960472187
10/20/01,0.826141527,0.866496497,0.918364386,0.90585554
10/21/01,0.784073563,0.821520425,0.871635482,0.858290057
10/22/01,0.745192565,0.782639427,0.831599208,0.81721802
10/23/01,0.711928596,0.747025071,0.793435278,0.77945246
10/24/01,0.683046708,0.715513934,0.759454242,0.747264093
10/25/01,0.656236348,0.688225529,0.730612191,0.717864323
10/26/01,0.633369859,0.664402951,0.710175765,0.692766957
10/27/01,0.61297327,0.647432351,0.687030417,0.670896396
10/28/01,0.594528699,0.627832504,0.667988289,0.651216875
10/29/01,0.577836959,0.608551354,0.648348604,0.632174747
10/30/01,200.045243,201.1882089,202.9955379,202.5900361
10/31/01,178.8251816,179.5494597,184.2041843,180.1212015
11/1/01,83.09319371,83.87647053,85.52660238,84.74806617
11/2/01,70.3491898,71.07048011,72.11723943,71.83726438
11/3/01,59.46027956,60.11627689,61.11933492,60.83633225
11/4/01,50.1760869,50.76328557,51.74156494,51.46760529
11/5/01,42.24842675,42.77463484,43.74626141,43.4953276
11/6/01,35.50273299,35.97364721,36.9458315,36.68430102
11/7/01,29.83136582,30.2445561,31.19897305,30.95321805
11/8/01,25.09545315,25.44574066,26.30430958,26.08030563
11/9/01,21.17165935,21.47071636,22.20965451,22.02325677
11/10/01,17.92569359,18.179416,18.80617291,18.62933607
11/11/01,109.2342907,110.3435943,114.9082075,117.2559664
11/12/01,102.3430721,103.0601397,110.9010347,102.8053018
11/13/01,81.63105307,82.70976173,86.28888505,103.2917525
11/14/01,73.93711711,76.16954768,77.57798792,62.10100044
11/15/01,50.66903102,52.13220742,53.70844147,51.61161636
11/16/01,42.96995608,43.9250901,45.05200164,43.58774964
