datetime,Q-11427200,Q-11427500,Q-11427700,Q-11427750,Q-11427760,Q-11427960,Q-11428400,Q-11428600,Q-11428800,Q-11433060,Q-11433080,S-11427400,S-11428700
1986-06-01T00:00:00,385.0,420.0,64.0,9.8,399.0,,,944.0,99.0,8.4,0.96,135400.0,208100.0
1986-06-02T00:00:00,389.0,306.0,56.0,9.7,335.0,,,968.0,469.0,7.4,0.66,135100.0,208300.0
1986-06-03T00:00:00,389.0,123.0,48.0,9.6,209.0,,,968.0,531.0,6.7,0.0,135100.0,208200.0
1986-06-04T00:00:00,388.0,10.0,40.0,9.5,59.0,,,965.0,327.0,5.8,0.0,135100.0,208000.0
1986-06-05T00:00:00,368.0,10.0,34.0,9.4,55.0,,,953.0,138.0,5.2,0.0,135000.0,207700.0
1986-06-06T00:00:00,175.0,9.9,30.0,9.2,54.0,,,959.0,32.0,2.4,0.0,135100.0,207200.0
1986-06-07T00:00:00,220.0,9.7,26.0,9.3,54.0,,,959.0,22.0,0.0,0.0,135300.0,206600.0
1986-06-08T00:00:00,242.0,9.8,23.0,9.2,54.0,,,953.0,22.0,0.0,0.0,135300.0,206100.0
1986-06-09T00:00:00,257.0,10.0,21.0,9.1,52.0,,,938.0,22.0,0.0,0.0,135100.0,205600.0
1986-06-10T00:00:00,267.0,9.9,19.0,8.9,51.0,,,965.0,22.0,0.0,0.0,135000.0,205000.0
1986-06-11T00:00:00,264.0,10.0,17.0,8.9,51.0,,,956.0,22.0,0.0,0.0,134900.0,204300.0
1986-06-12T00:00:00,249.0,10.0,16.0,8.9,50.0,,,956.0,22.0,0.0,0.0,134900.0,203800.0
1986-06-13T00:00:00,236.0,10.0,15.0,8.9,48.0,,,956.0,22.0,0.0,0.0,134900.0,203100.0
1986-06-14T00:00:00,235.0,10.0,14.0,8.9,48.0,,,968.0,22.0,0.0,0.0,134900.0,202400.0
1986-06-15T00:00:00,232.0,10.0,12.0,9.5,47.0,,,679.0,22.0,0.0,0.0,134700.0,202100.0
1986-06-16T00:00:00,252.0,10.0,11.0,10.0,49.0,,,615.0,23.0,0.0,0.0,134600.0,201900.0
1986-06-17T00:00:00,248.0,10.0,11.0,9.8,47.0,,,609.0,23.0,0.0,0.0,134300.0,201700.0
1986-06-18T00:00:00,255.0,10.0,10.0,9.6,47.0,,,615.0,23.0,0.0,0.0,134200.0,201500.0
1986-06-19T00:00:00,267.0,10.0,9.5,9.1,45.0,,,652.0,23.0,0.0,0.0,133900.0,201100.0
1986-06-20T00:00:00,253.0,10.0,9.0,8.5,44.0,,,615.0,23.0,0.0,0.0,133600.0,200900.0
1986-06-21T00:00:00,2.0,9.8,8.6,8.0,43.0,,,173.0,23.0,0.0,0.0,133700.0,200900.0
1986-06-22T00:00:00,0.0,9.7,8.1,7.5,41.0,,,256.0,23.0,0.0,0.0,133900.0,200600.0
1986-06-23T00:00:00,211.0,9.7,7.5,7.0,39.0,,,448.0,23.0,0.0,0.0,133900.0,200600.0
1986-06-24T00:00:00,243.0,9.7,7.0,6.6,37.0,,,487.0,23.0,0.0,0.0,133600.0,200500.0
1986-06-25T00:00:00,233.0,9.7,6.7,6.2,36.0,,,527.0,23.0,0.0,0.0,133300.0,200100.0
1986-06-26T00:00:00,239.0,9.7,6.3,5.9,35.0,,,542.0,23.0,0.0,0.0,133000.0,199800.0
1986-06-27T00:00:00,129.0,9.7,6.0,5.7,34.0,,,548.0,23.0,0.0,0.0,132800.0,199300.0
1986-06-28T00:00:00,0.0,9.7,5.7,5.5,33.0,,,0.0,23.0,0.0,0.0,132900.0,199400.0
1986-06-29T00:00:00,0.0,9.7,5.5,5.3,32.0,,,0.0,23.0,0.0,0.0,133000.0,199500.0
1986-06-30T00:00:00,250.0,9.7,5.3,5.0,32.0,,,581.0,23.0,0.0,0.0,132800.0,199000.0
1986-07-01T00:00:00,373.0,9.7,5.1,4.9,31.0,,,737.0,23.0,0.0,0.0,132100.0,198600.0
1986-07-02T00:00:00,392.0,9.7,5.0,4.6,30.0,,,707.0,23.0,0.0,0.0,131400.0,198100.0
1986-07-03T00:00:00,392.0,9.7,4.7,4.4,28.0,,,719.0,23.0,0.0,0.0,130700.0,197500.0
1986-07-04T00:00:00,364.0,9.7,4.5,4.3,28.0,,,743.0,23.0,0.0,0.0,130100.0,197000.0
1986-07-05T00:00:00,213.0,9.7,4.4,4.2,27.0,,,734.0,23.0,0.0,0.0,129700.0,196000.0
1986-07-06T00:00:00,192.0,9.7,4.2,4.0,27.0,,,743.0,23.0,0.0,0.0,129400.0,194900.0
1986-07-07T00:00:00,190.0,9.7,4.2,4.0,27.0,,,679.0,23.0,0.0,0.0,129100.0,194100.0
1986-07-08T00:00:00,303.0,9.6,4.1,3.8,26.0,,,749.0,23.0,0.0,0.0,128600.0,193200.0
1986-07-09T00:00:00,375.0,9.5,3.8,3.7,25.0,,,700.0,23.0,0.0,0.0,127900.0,192600.0
1986-07-10T00:00:00,338.0,9.5,3.5,3.5,25.0,,,122.0,23.0,0.0,0.0,127200.0,193100.0
1986-07-11T00:00:00,354.0,9.5,3.3,3.3,25.0,,,904.0,23.0,0.0,0.0,126600.0,192000.0
1986-07-12T00:00:00,386.0,9.5,3.2,3.2,25.0,,,697.0,23.0,0.0,0.0,126000.0,191400.0
1986-07-13T00:00:00,338.0,9.5,3.1,3.0,24.0,,,697.0,23.0,0.0,0.0,125300.0,190800.0
1986-07-14T00:00:00,382.0,9.5,3.0,3.0,24.0,,,645.0,23.0,0.0,0.0,124500.0,190300.0
1986-07-15T00:00:00,382.0,9.5,2.8,2.8,23.0,,,618.0,23.0,0.0,0.0,123800.0,189900.0
1986-07-16T00:00:00,382.0,9.5,2.7,2.7,23.0,,,725.0,23.0,0.0,0.0,123000.0,189100.0
1986-07-17T00:00:00,381.0,9.5,2.6,2.6,23.0,,,618.0,23.0,0.0,0.0,122200.0,188700.0
1986-07-18T00:00:00,381.0,9.5,2.6,2.5,23.0,,,557.0,23.0,0.0,0.0,121600.0,188200.0
1986-07-19T00:00:00,381.0,9.5,2.5,2.5,23.0,,,0.0,23.0,0.0,0.0,120900.0,188900.0
1986-07-20T00:00:00,380.0,9.5,2.4,2.4,23.0,,,587.0,23.0,0.0,0.0,120100.0,188500.0
1986-07-21T00:00:00,380.0,9.5,2.3,2.3,22.0,,,737.0,23.0,0.0,0.0,119500.0,187800.0
1986-07-22T00:00:00,380.0,9.5,2.3,2.2,22.0,,,707.0,23.0,0.0,0.0,118700.0,187200.0
1986-07-23T00:00:00,374.0,9.3,2.3,2.2,23.0,,,694.0,23.0,0.0,0.0,118200.0,186600.0
1986-07-24T00:00:00,380.0,9.2,2.5,2.3,23.0,,,707.0,23.0,0.0,0.0,117400.0,185900.0
1986-07-25T00:00:00,380.0,9.2,2.4,2.2,23.0,,,707.0,23.0,0.0,0.0,116600.0,185300.0
1986-07-26T00:00:00,377.0,9.2,2.4,2.3,22.0,,,414.0,23.0,0.0,0.0,115900.0,185100.0
1986-07-27T00:00:00,379.0,9.2,2.2,2.2,22.0,,,445.0,23.0,0.0,0.0,115200.0,185000.0
1986-07-28T00:00:00,352.0,9.2,2.1,2.0,22.0,,,664.0,23.0,0.0,0.0,114500.0,184400.0
1986-07-29T00:00:00,326.0,9.2,1.9,1.9,21.0,,,713.0,23.0,0.0,0.0,113900.0,183700.0
1986-07-30T00:00:00,337.0,9.2,1.9,1.8,20.0,,,697.0,23.0,0.0,0.0,113300.0,182900.0
1986-07-31T00:00:00,331.0,9.2,1.7,1.7,20.0,,,609.0,23.0,0.0,0.0,112600.0,182300.0
1986-08-01T00:00:00,239.0,9.2,1.7,1.7,20.0,,,688.0,23.0,0.0,0.0,112200.0,181500.0
1986-08-02T00:00:00,0.0,9.2,1.6,1.6,19.0,,,710.0,23.0,0.0,0.0,112100.0,180000.0
1986-08-03T00:00:00,0.0,9.2,1.5,1.5,19.0,,,719.0,23.0,0.0,0.0,112100.0,178600.0
1986-08-04T00:00:00,204.0,9.2,1.5,1.5,19.0,,,691.0,23.0,0.0,0.0,111700.0,177700.0
1986-08-05T00:00:00,308.0,9.2,1.4,1.4,19.0,,,636.0,23.0,0.0,0.0,111100.0,177000.0
1986-08-06T00:00:00,329.0,9.1,1.4,1.4,18.0,,,621.0,23.0,0.0,0.0,110500.0,176400.0
1986-08-07T00:00:00,349.0,9.0,1.3,1.4,18.0,,,691.0,23.0,0.0,0.0,110000.0,175700.0
1986-08-08T00:00:00,175.0,9.0,1.3,1.3,19.0,,,722.0,23.0,0.0,0.0,109600.0,174600.0
1986-08-09T00:00:00,0.0,9.0,1.3,1.3,18.0,,,703.0,23.0,0.0,0.0,109500.0,173200.0
1986-08-10T00:00:00,0.0,9.0,1.2,1.3,19.0,,,764.0,23.0,0.0,0.0,109500.0,171600.0
1986-08-11T00:00:00,211.0,9.0,1.2,1.2,19.0,,,713.0,23.0,0.0,0.0,109100.0,170600.0
1986-08-12T00:00:00,333.0,8.8,1.1,1.2,19.0,,,716.0,23.0,0.0,0.0,108300.0,170000.0
1986-08-13T00:00:00,336.0,8.8,1.1,1.2,18.0,,,703.0,23.0,0.0,0.0,107700.0,169100.0
1986-08-14T00:00:00,334.0,8.8,0.98,1.2,18.0,,,710.0,23.0,0.0,0.0,107100.0,168300.0
1986-08-15T00:00:00,216.0,8.8,0.98,1.2,18.0,,,633.0,22.0,0.0,0.0,106600.0,167500.0
1986-08-16T00:00:00,0.0,8.8,0.98,1.2,17.0,,,670.0,22.0,0.0,0.0,106600.0,166200.0
1986-08-17T00:00:00,0.0,8.8,0.98,1.2,17.0,,,722.0,22.0,0.0,0.0,106600.0,164800.0
1986-08-18T00:00:00,217.0,8.8,0.93,1.2,17.0,,,700.0,22.0,0.0,0.0,106200.0,163800.0
1986-08-19T00:00:00,341.0,8.8,0.93,1.1,17.0,,,707.0,22.0,0.0,0.0,105500.0,163000.0
1986-08-20T00:00:00,341.0,8.8,0.93,1.1,17.0,,,688.0,22.0,0.0,0.0,104900.0,162300.0
1986-08-21T00:00:00,341.0,8.8,0.91,1.1,17.0,,,697.0,22.0,0.0,0.0,104200.0,161500.0
1986-08-22T00:00:00,197.0,8.8,0.84,1.1,17.0,,,703.0,22.0,0.0,0.0,103800.0,160500.0
1986-08-23T00:00:00,0.0,8.8,0.82,1.1,17.0,,,703.0,22.0,0.0,0.0,103800.0,159100.0
1986-08-24T00:00:00,0.0,8.8,0.76,1.0,16.0,,,722.0,22.0,0.0,0.0,103800.0,157600.0
1986-08-25T00:00:00,224.0,8.8,0.76,1.0,16.0,,,731.0,22.0,0.0,0.0,103300.0,156500.0
1986-08-26T00:00:00,315.0,8.8,0.76,1.0,16.0,,,673.0,22.0,0.0,0.0,102700.0,155800.0
1986-08-27T00:00:00,340.0,8.8,0.76,1.0,16.0,,,713.0,22.0,0.0,0.0,102000.0,155100.0
1986-08-28T00:00:00,340.0,8.8,0.76,1.0,16.0,,,688.0,22.0,0.0,0.0,101300.0,154300.0
1986-08-29T00:00:00,197.0,8.8,0.76,1.0,16.0,,,710.0,22.0,0.0,0.0,101000.0,153200.0
1986-08-30T00:00:00,0.0,8.8,0.76,1.0,17.0,,,783.0,22.0,0.0,0.0,101000.0,151800.0
1986-08-31T00:00:00,0.0,8.8,0.76,1.0,16.0,,,676.0,22.0,0.0,0.0,101000.0,150300.0
1986-09-01T00:00:00,172.0,8.8,0.75,1.0,16.0,,,771.0,22.0,0.0,0.0,100400.0,149200.0
1986-09-02T00:00:00,337.0,8.8,0.71,0.98,16.0,,,658.0,22.0,0.0,0.0,99800.0,148500.0
1986-09-03T00:00:00,336.0,8.8,0.68,0.94,16.0,,,707.0,22.0,0.0,0.0,99100.0,147700.0
1986-09-04T00:00:00,336.0,8.8,0.65,0.93,16.0,,,713.0,22.0,0.0,0.0,98400.0,146900.0
1986-09-05T00:00:00,335.0,8.8,0.64,0.91,16.0,,,707.0,22.0,0.0,0.0,97700.0,146100.0
1986-09-06T00:00:00,335.0,8.8,0.59,0.89,15.0,,,661.0,22.0,0.0,0.0,97100.0,145400.0
1986-09-07T00:00:00,334.0,8.8,0.59,0.88,15.0,,,719.0,22.0,0.0,0.0,96400.0,144600.0
1986-09-08T00:00:00,335.0,8.8,0.59,0.9,15.0,,,618.0,22.0,0.0,0.0,95700.0,144000.0
1986-09-09T00:00:00,330.0,8.8,0.63,0.94,15.0,,,703.0,21.0,0.0,0.0,95000.0,143200.0
1986-09-10T00:00:00,333.0,8.8,0.68,1.0,15.0,,,752.0,22.0,0.0,0.0,94400.0,142400.0
1986-09-11T00:00:00,331.0,8.8,0.65,0.99,15.0,,,743.0,22.0,0.0,0.0,93700.0,141500.0
1986-09-12T00:00:00,330.0,8.8,0.59,0.98,15.0,,,713.0,22.0,0.0,0.0,93200.0,140600.0
1986-09-13T00:00:00,329.0,8.8,0.63,1.0,15.0,,,703.0,22.0,0.0,0.0,92500.0,139800.0
1986-09-14T00:00:00,337.0,8.8,0.67,1.1,15.0,,,755.0,22.0,0.0,0.0,91800.0,138900.0
1986-09-15T00:00:00,327.0,8.8,0.75,1.2,15.0,,,792.0,22.0,0.0,0.0,91100.0,137800.0
1986-09-16T00:00:00,344.0,9.4,1.8,2.0,18.0,,,813.0,22.0,0.0,0.0,90500.0,137000.0
1986-09-17T00:00:00,343.0,9.4,3.1,3.3,22.0,,,652.0,22.0,0.0,0.0,89800.0,136400.0
1986-09-18T00:00:00,340.0,9.3,2.6,2.9,23.0,,,838.0,21.0,0.0,0.0,89300.0,135300.0
1986-09-19T00:00:00,344.0,9.3,2.9,3.1,23.0,,,886.0,21.0,0.0,0.0,88600.0,134200.0
1986-09-20T00:00:00,339.0,9.2,2.5,2.7,21.0,,,953.0,21.0,0.0,0.0,87900.0,133100.0
1986-09-21T00:00:00,344.0,9.2,1.8,2.0,20.0,,,929.0,21.0,0.0,0.0,87300.0,131800.0
1986-09-22T00:00:00,339.0,9.2,1.7,1.9,18.0,,,935.0,21.0,0.0,0.0,86600.0,130600.0
1986-09-23T00:00:00,340.0,9.2,1.6,1.8,18.0,,,931.0,21.0,0.0,0.0,85900.0,129500.0
1986-09-24T00:00:00,337.0,9.8,7.2,5.8,29.0,,,932.0,21.0,0.0,0.0,85500.0,128500.0
1986-09-25T00:00:00,339.0,9.7,7.3,7.2,52.0,,,846.0,21.0,0.0,0.0,84900.0,127700.0
1986-09-26T00:00:00,338.0,10.0,9.6,8.2,55.0,,,804.0,21.0,0.0,0.0,84500.0,127000.0
1986-09-27T00:00:00,337.0,10.0,9.5,8.4,76.0,,,600.0,22.0,0.0,0.0,84000.0,126900.0
1986-09-28T00:00:00,337.0,9.4,7.7,7.1,40.0,,,484.0,21.0,0.0,0.0,83400.0,126700.0
1986-09-29T00:00:00,336.0,9.2,8.7,7.0,31.0,,,487.0,21.0,0.0,0.0,82700.0,126500.0
1986-09-30T00:00:00,336.0,9.3,10.0,7.3,29.0,,,487.0,21.0,0.0,0.0,82100.0,126400.0
1987-10-01T00:00:00,0.0,8.2,0.39,0.41,12.0,,,228.0,20.0,0.0,0.0,59300.0,111100.0
1987-10-02T00:00:00,0.0,8.4,0.39,0.41,12.0,,,314.0,21.0,0.0,0.0,59200.0,110400.0
1987-10-03T00:00:00,0.0,8.6,0.39,0.41,12.0,,,344.0,21.0,0.0,0.0,59200.0,109800.0
1987-10-04T00:00:00,0.0,8.6,0.39,0.41,13.0,,,350.0,21.0,0.0,0.0,59100.0,109200.0
1987-10-05T00:00:00,0.0,8.6,0.39,0.4,13.0,,,408.0,21.0,0.0,0.0,59100.0,108300.0
1987-10-06T00:00:00,0.0,8.6,0.39,0.38,13.0,,,353.0,21.0,0.0,0.0,59100.0,107600.0
1987-10-07T00:00:00,0.0,8.6,0.39,0.37,13.0,,,115.0,21.0,0.0,0.0,59100.0,107400.0
1987-10-08T00:00:00,0.0,8.6,0.39,0.39,13.0,,,0.0,21.0,0.0,0.0,59000.0,107300.0
1987-10-09T00:00:00,0.0,8.6,0.4,0.41,13.0,,,0.0,25.0,0.0,0.0,59000.0,107200.0
1987-10-10T00:00:00,0.0,8.6,0.41,0.43,13.0,,,0.0,28.0,0.0,0.0,59000.0,107100.0
1987-10-11T00:00:00,0.0,8.6,0.44,0.45,13.0,,,0.0,27.0,0.0,0.0,58900.0,107100.0
1987-10-12T00:00:00,0.0,8.8,0.6,0.68,14.0,,,0.0,32.0,0.0,0.0,58900.0,107000.0
1987-10-13T00:00:00,0.0,8.8,0.62,0.68,14.0,,,0.0,32.0,0.0,0.0,58900.0,106900.0
1987-10-14T00:00:00,0.0,8.8,0.62,0.64,13.0,,,0.0,29.0,0.0,0.0,58900.0,106900.0
1987-10-15T00:00:00,0.0,8.7,0.59,0.59,13.0,,,0.0,21.0,0.0,0.0,58900.0,106800.0
1987-10-16T00:00:00,0.0,8.6,0.59,0.59,13.0,,,0.0,21.0,0.0,0.0,58800.0,106800.0
1987-10-17T00:00:00,0.0,8.6,0.55,0.59,13.0,,,0.0,21.0,0.0,0.0,58800.0,106700.0
1987-10-18T00:00:00,0.0,8.6,0.53,0.59,13.0,,,0.0,21.0,0.0,0.0,58800.0,106700.0
1987-10-19T00:00:00,0.0,8.6,0.53,0.57,13.0,,,0.0,21.0,0.0,0.0,58700.0,106600.0
1987-10-20T00:00:00,0.0,8.6,0.53,0.55,13.0,,,0.0,21.0,0.0,0.0,58700.0,106500.0
1987-10-21T00:00:00,0.0,8.6,0.53,0.55,13.0,,,0.0,24.0,0.0,0.0,58700.0,106500.0
1987-10-22T00:00:00,0.0,8.7,0.69,0.74,14.0,,,0.0,30.0,0.0,0.0,58700.0,106500.0
1987-10-23T00:00:00,0.0,9.0,2.8,2.7,19.0,,,0.0,33.0,0.0,0.0,58700.0,106500.0
1987-10-24T00:00:00,0.0,8.8,2.3,2.3,19.0,,,0.0,33.0,0.0,0.0,58700.0,106400.0
1987-10-25T00:00:00,0.0,8.7,1.1,1.0,16.0,,,0.0,33.0,0.0,0.0,58700.0,106300.0
1987-10-26T00:00:00,0.0,9.1,0.95,0.79,15.0,,,21.0,31.0,0.0,0.0,58700.0,106200.0
1987-10-27T00:00:00,0.0,10.0,0.93,0.74,15.0,,,192.0,27.0,0.0,0.0,58700.0,105800.0
1987-10-28T00:00:00,0.0,10.0,1.5,1.3,18.0,,,94.0,22.0,0.0,0.0,58700.0,105600.0
1987-10-29T00:00:00,0.0,10.0,1.9,1.8,19.0,,,82.0,22.0,0.0,0.0,58700.0,105500.0
1987-10-30T00:00:00,0.0,10.0,1.5,1.3,17.0,,,43.0,22.0,0.0,0.0,58700.0,105300.0
1987-10-31T00:00:00,0.0,10.0,1.2,1.0,16.0,,,0.0,22.0,0.0,0.0,58700.0,105300.0
1987-11-01T00:00:00,0.0,10.0,1.1,0.95,15.0,,,0.0,22.0,0.0,0.0,58600.0,105200.0
1987-11-02T00:00:00,0.0,10.0,1.3,1.1,15.0,,,37.0,21.0,0.0,0.0,58600.0,105100.0
1987-11-03T00:00:00,0.0,10.0,1.3,1.0,15.0,,,0.0,21.0,0.0,0.0,58600.0,105100.0
1987-11-04T00:00:00,0.0,10.0,1.2,0.89,15.0,,,58.0,21.0,0.0,0.0,58500.0,104900.0
1987-11-05T00:00:00,0.0,9.7,1.1,0.86,15.0,,,0.0,21.0,0.0,0.0,58500.0,104900.0
1987-11-06T00:00:00,0.0,9.5,1.2,1.0,15.0,,,0.0,21.0,0.0,0.0,58500.0,104900.0
1987-11-07T00:00:00,0.0,9.5,1.3,1.1,15.0,,,0.0,21.0,0.0,0.0,58500.0,104800.0
1987-11-08T00:00:00,0.0,9.4,1.2,1.0,14.0,,,0.0,21.0,0.0,0.0,58500.0,104800.0
1987-11-09T00:00:00,0.0,9.3,1.6,1.4,15.0,,,55.0,21.0,0.0,0.0,58500.0,104600.0
1987-11-10T00:00:00,0.0,9.3,1.5,1.3,15.0,,,0.0,21.0,0.0,0.0,58500.0,104600.0
1987-11-11T00:00:00,0.0,9.3,1.3,1.0,14.0,,,0.0,21.0,0.0,0.0,58500.0,104500.0
1987-11-12T00:00:00,0.0,9.3,1.2,0.93,14.0,,,0.0,21.0,0.0,0.0,58500.0,104500.0
1987-11-13T00:00:00,0.0,9.9,11.0,7.0,35.0,,,0.0,21.0,0.0,0.0,58600.0,104700.0
1987-11-14T00:00:00,0.0,9.4,5.8,6.4,44.0,,,0.0,21.0,0.0,0.0,58600.0,104700.0
1987-11-15T00:00:00,0.0,9.3,2.7,2.8,20.0,,,0.0,21.0,0.0,0.0,58600.0,104700.0
1987-11-16T00:00:00,0.0,9.3,2.1,2.0,17.0,,,3.0,21.0,0.0,0.0,58600.0,104700.0
1987-11-17T00:00:00,0.0,9.3,3.7,3.4,18.0,,,18.0,21.0,0.0,0.0,58700.0,104700.0
1987-11-18T00:00:00,0.0,9.3,3.2,3.3,19.0,,,0.0,21.0,0.0,0.0,58700.0,104700.0
1987-11-19T00:00:00,0.0,9.3,2.3,2.2,17.0,,,6.0,21.0,0.0,0.0,58600.0,104700.0
1987-11-20T00:00:00,0.0,9.4,2.2,2.0,17.0,,,0.0,21.0,0.0,0.0,58700.0,104700.0
1987-11-21T00:00:00,0.0,9.3,2.8,2.9,20.0,,,6.0,21.0,0.0,0.0,58700.0,104700.0
1987-11-22T00:00:00,0.0,9.3,2.8,2.9,18.0,,,0.0,21.0,0.0,0.0,58700.0,104600.0
1987-11-23T00:00:00,0.0,9.3,2.3,2.3,17.0,,,0.0,21.0,0.0,0.0,58700.0,104600.0
1987-11-24T00:00:00,0.0,9.3,2.1,2.0,16.0,,,0.0,21.0,0.0,0.0,58700.0,104600.0
1987-11-25T00:00:00,0.0,9.3,2.0,1.9,16.0,,,0.0,21.0,0.0,0.0,58600.0,104600.0
1987-11-26T00:00:00,0.0,9.3,1.8,1.7,16.0,,,0.0,22.0,0.0,0.0,58600.0,104500.0
1987-11-27T00:00:00,0.0,9.3,1.8,1.6,16.0,,,0.0,22.0,0.0,0.0,58600.0,104500.0
1987-11-28T00:00:00,0.0,9.3,1.8,1.6,15.0,,,0.0,22.0,0.0,0.0,58600.0,104500.0
1987-11-29T00:00:00,0.0,9.3,1.6,1.5,15.0,,,0.0,21.0,0.0,0.0,58600.0,104500.0
1987-11-30T00:00:00,0.0,9.3,1.8,1.6,15.0,,,192.0,21.0,0.0,0.0,58600.0,104100.0
1987-12-01T00:00:00,0.0,9.9,14.0,9.0,30.0,,,0.0,21.0,0.0,0.0,58700.0,104200.0
1987-12-02T00:00:00,0.0,11.0,59.0,14.0,72.0,,,219.0,22.0,0.0,0.0,59100.0,104200.0
1987-12-03T00:00:00,0.0,9.6,16.0,12.0,44.0,,,64.0,22.0,0.0,0.0,59100.0,104200.0
1987-12-04T00:00:00,0.0,9.5,9.6,9.9,34.0,,,64.0,22.0,0.0,0.0,59200.0,104100.0
1987-12-05T00:00:00,0.0,9.3,7.6,7.6,27.0,,,0.0,22.0,0.0,0.0,59200.0,104100.0
1987-12-06T00:00:00,0.0,10.0,35.0,10.0,51.0,,,0.0,22.0,0.0,0.0,59500.0,104600.0
1987-12-07T00:00:00,0.0,10.0,19.0,11.0,70.0,,,18.0,22.0,0.0,0.0,59600.0,104900.0
1987-12-08T00:00:00,0.0,9.7,9.5,9.4,52.0,,,222.0,22.0,0.0,0.0,59700.0,104600.0
1987-12-09T00:00:00,0.0,11.0,22.0,13.0,87.0,,,167.0,24.0,0.0,0.0,60100.0,105000.0
1987-12-10T00:00:00,0.0,12.0,116.0,21.0,137.0,,,40.0,23.0,0.0,0.0,60800.0,106400.0
1987-12-11T00:00:00,0.0,10.0,44.0,15.0,97.0,,,329.0,22.0,0.0,0.0,61200.0,106200.0
1987-12-12T00:00:00,0.0,9.4,22.0,11.0,61.0,,,0.0,22.0,0.0,0.0,61300.0,106400.0
1987-12-13T00:00:00,0.0,9.1,15.0,9.3,46.0,,,21.0,22.0,0.0,0.0,61400.0,106500.0
1987-12-14T00:00:00,0.0,8.9,12.0,8.7,39.0,,,0.0,21.0,0.0,0.0,61400.0,106500.0
1987-12-15T00:00:00,0.0,8.8,9.8,8.4,36.0,,,152.0,15.0,0.0,0.0,61500.0,106300.0
1987-12-16T00:00:00,0.0,9.0,8.9,8.3,37.0,,,335.0,12.0,0.0,0.0,61600.0,105700.0
1987-12-17T00:00:00,0.0,8.9,8.0,8.0,34.0,,,222.0,11.0,0.0,0.0,61700.0,105500.0
1987-12-18T00:00:00,0.0,8.8,7.7,7.8,30.0,,,0.0,11.0,0.0,0.0,61700.0,105500.0
1987-12-19T00:00:00,0.0,8.8,7.7,7.7,31.0,,,0.0,11.0,0.0,0.0,61700.0,105600.0
1987-12-20T00:00:00,0.0,8.8,7.7,7.4,28.0,,,0.0,11.0,0.0,0.0,61700.0,105700.0
1987-12-21T00:00:00,0.0,8.9,8.0,7.7,28.0,,,58.0,11.0,0.0,0.0,61800.0,105500.0
1987-12-22T00:00:00,0.0,9.5,8.0,8.0,66.0,,,0.0,13.0,0.0,0.0,62000.0,105900.0
1987-12-23T00:00:00,0.0,9.1,8.0,8.0,45.0,,,61.0,11.0,0.0,0.0,62000.0,106000.0
1987-12-24T00:00:00,0.0,8.9,8.0,8.0,36.0,,,0.0,11.0,0.0,0.0,62000.0,106100.0
1987-12-25T00:00:00,0.0,8.8,8.0,8.0,34.0,,,0.0,11.0,0.0,0.0,62100.0,106100.0
1987-12-26T00:00:00,0.0,8.8,7.7,7.7,35.0,,,0.0,11.0,0.0,0.0,62100.0,106200.0
1987-12-27T00:00:00,0.0,8.8,7.4,7.7,31.0,,,0.0,11.0,0.0,0.0,62100.0,106300.0
1987-12-28T00:00:00,0.0,9.0,7.4,7.4,35.0,,,0.0,11.0,0.0,0.0,62300.0,106500.0
1987-12-29T00:00:00,0.0,9.0,7.4,7.4,38.0,,,0.0,11.0,0.0,0.0,62300.0,106500.0
1987-12-30T00:00:00,0.0,8.8,7.4,7.4,34.0,,,0.0,11.0,0.0,0.0,62400.0,106500.0
1987-12-31T00:00:00,0.0,8.8,7.7,7.7,28.0,,,0.0,11.0,0.0,0.0,62400.0,106600.0
1988-01-01T00:00:00,0.0,8.8,6.9,6.9,30.0,,,0.0,11.0,0.0,0.0,62400.0,106700.0
1988-01-02T00:00:00,0.0,8.9,6.9,6.9,30.0,,,0.0,11.0,0.0,0.0,62400.0,106800.0
1988-01-03T00:00:00,0.0,9.5,6.9,6.9,81.0,,,131.0,13.0,0.0,0.0,62600.0,106800.0
1988-01-04T00:00:00,0.0,10.0,8.2,8.2,89.0,,,210.0,15.0,0.0,0.0,62800.0,106800.0
1988-01-05T00:00:00,0.0,11.0,131.0,13.0,125.0,,,100.0,14.0,0.0,0.0,62900.0,107200.0
1988-01-06T00:00:00,0.0,10.0,22.0,13.0,98.0,,,3.0,13.0,0.0,0.0,63100.0,107500.0
1988-01-07T00:00:00,0.0,9.8,13.0,12.0,77.0,,,24.0,12.0,0.0,0.0,63200.0,107700.0
1988-01-08T00:00:00,0.0,9.6,12.0,12.0,74.0,,,106.0,12.0,0.0,0.0,63300.0,107700.0
1988-01-09T00:00:00,0.0,10.0,18.0,13.0,85.0,,,0.0,14.0,0.0,0.0,63400.0,108000.0
1988-01-10T00:00:00,0.0,11.0,23.0,14.0,100.0,,,0.0,13.0,0.0,0.0,63600.0,108400.0
1988-01-11T00:00:00,0.0,12.0,20.0,14.0,146.0,,,0.0,14.0,3.5,3.1,63800.0,108900.0
1988-01-12T00:00:00,0.0,11.0,17.0,13.0,108.0,,,164.0,12.0,4.3,3.8,63900.0,108700.0
1988-01-13T00:00:00,0.0,10.0,16.0,13.0,89.0,,,292.0,12.0,3.1,2.4,64000.0,108500.0
